gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
Sensor,Pressure Sensor,semantic+sequence_match+jaro_winkler,jaro_winkler=0.5675; levenshtein=0.4286; semantic=0.8144; sequence_match=0.6000,False,0.6606,False,gold already mapped to 'Sensor'
Water infrastructure,Water Indicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8548; levenshtein=0.4737; semantic=0.6409; sequence_match=0.4848,False,0.6602,False,gold already mapped to 'Water Distribution Infrastructure'
Meter,Water,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.7333; levenshtein=0.6000; semantic=0.5987; sequence_match=0.6000,False,0.6444,False,pred already taken by 'Water' (higher averaged score)
Water property,Chemical Property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6647; levenshtein=0.5000; semantic=0.6233; sequence_match=0.6207,False,0.6362,False,gold already mapped to 'Physical Property'
Acceptability property,Physical Property,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6567; levenshtein=0.4762; semantic=0.6930; sequence_match=0.5405,False,0.6301,False,pred already taken by 'Water property' (higher averaged score)
Acceptability property,Chemical Property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7044; levenshtein=0.5238; semantic=0.6355; sequence_match=0.5405,False,0.6268,False,pred already taken by 'ChemicalProperty' (higher averaged score)
Meter,Measurement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6379; levenshtein=0.2727; semantic=0.8363; sequence_match=0.3750,False,0.6164,False,pred already taken by 'Measurement' (higher averaged score)
Time-based tariff,Tariff,semantic+sequence_match+jaro_winkler,jaro_winkler=0.4556; levenshtein=0.4000; semantic=0.7982; sequence_match=0.5714,False,0.6084,False,pred already taken by 'Tariff' (higher averaged score)
Water infrastructure,Water Quality Sensor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6996; levenshtein=0.3158; semantic=0.6764; sequence_match=0.4324,False,0.6028,False,gold already mapped to 'Water Distribution Infrastructure'
Water,Water Distribution Infrastructure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8323; levenshtein=0.1613; semantic=0.6982; sequence_match=0.2778,False,0.6027,False,gold already mapped to 'Water'
Sensor,Water Quality Sensor,semantic+sequence_match+jaro_winkler,jaro_winkler=0.4815; levenshtein=0.3333; semantic=0.8193; sequence_match=0.5000,False,0.6003,False,gold already mapped to 'Sensor'
Water asset,Water Distribution Infrastructure,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6419; levenshtein=0.2581; semantic=0.7522; sequence_match=0.3902,False,0.5948,False,top-3 avg score 0.5948 < final_threshold 0.6
Temporal duration,Geolocation,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.6591; levenshtein=0.5000; semantic=0.4703; sequence_match=0.5926,False,0.5839,False,top-3 avg score 0.5839 < final_threshold 0.6
Water infrastructure,Water Meter,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6419; levenshtein=0.3684; semantic=0.6947; sequence_match=0.4138,False,0.5834,False,top-3 avg score 0.5834 < final_threshold 0.6
Measurement,Pressure Sensor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6169; levenshtein=0.5000; semantic=0.5685; sequence_match=0.5600,False,0.5818,False,top-3 avg score 0.5818 < final_threshold 0.6
Sensor,Density,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6429; levenshtein=0.4286; semantic=0.6389; sequence_match=0.4615,False,0.5811,False,top-3 avg score 0.5811 < final_threshold 0.6
Water property,Water Indicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6873; levenshtein=0.4286; semantic=0.6054; sequence_match=0.4444,False,0.579,False,top-3 avg score 0.5790 < final_threshold 0.6
Water property,Water Quality Sensor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6567; levenshtein=0.3333; semantic=0.6249; sequence_match=0.4516,False,0.5777,False,top-3 avg score 0.5777 < final_threshold 0.6
Time-based tariff,Tariff Period,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5405; levenshtein=0.2667; semantic=0.7390; sequence_match=0.4444,False,0.5746,False,top-3 avg score 0.5746 < final_threshold 0.6
Actuator,Water Indicator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6151; levenshtein=0.3571; semantic=0.5614; sequence_match=0.5455,False,0.574,False,top-3 avg score 0.5740 < final_threshold 0.6
Geometry,Geolocation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6212; levenshtein=0.3636; semantic=0.6716; sequence_match=0.4211,False,0.5713,False,top-3 avg score 0.5713 < final_threshold 0.6
Device,Density,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6429; levenshtein=0.4286; semantic=0.6030; sequence_match=0.4615,False,0.5691,False,top-3 avg score 0.5691 < final_threshold 0.6
Point,Melting Point,semantic+sequence_match+jaro_winkler,jaro_winkler=0.5056; levenshtein=0.4167; semantic=0.6058; sequence_match=0.5882,False,0.5665,False,top-3 avg score 0.5665 < final_threshold 0.6
Actuator,Water Quality Sensor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.3333; semantic=0.5764; sequence_match=0.5385,False,0.5661,False,top-3 avg score 0.5661 < final_threshold 0.6
Actuator,Water,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6583; levenshtein=0.3750; semantic=0.5733; sequence_match=0.4615,False,0.5644,False,top-3 avg score 0.5644 < final_threshold 0.6
Water,Actuator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6583; levenshtein=0.3750; semantic=0.5733; sequence_match=0.4615,False,0.5644,False,top-3 avg score 0.5644 < final_threshold 0.6
Temporal entity,Chemical Property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7032; levenshtein=0.3125; semantic=0.4964; sequence_match=0.4667,False,0.5554,False,top-3 avg score 0.5554 < final_threshold 0.6
Geometry,Sensor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6250; levenshtein=0.2500; semantic=0.5921; sequence_match=0.4286,False,0.5486,False,top-3 avg score 0.5486 < final_threshold 0.6
Water asset,Temporal Setting,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6270; levenshtein=0.3333; semantic=0.4547; sequence_match=0.5600,False,0.5472,False,top-3 avg score 0.5472 < final_threshold 0.6
Temporal duration,Tariff Period,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6227; levenshtein=0.2500; semantic=0.6573; sequence_match=0.3571,False,0.5457,False,top-3 avg score 0.5457 < final_threshold 0.6
Geometry,Water Meter,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5750; levenshtein=0.4000; semantic=0.5012; sequence_match=0.5556,False,0.5439,False,top-3 avg score 0.5439 < final_threshold 0.6
Geometry,Density,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6012; levenshtein=0.3750; semantic=0.6294; sequence_match=0.4000,False,0.5435,False,top-3 avg score 0.5435 < final_threshold 0.6
Water property,Water Distribution Infrastructure,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5868; levenshtein=0.2903; semantic=0.6665; sequence_match=0.3636,False,0.539,False,top-3 avg score 0.5390 < final_threshold 0.6
Measurement,Water Meter,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6359; levenshtein=0.2727; semantic=0.6951; sequence_match=0.2857,False,0.5389,False,top-3 avg score 0.5389 < final_threshold 0.6
Water meter,Measurement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6359; levenshtein=0.2727; semantic=0.6951; sequence_match=0.2857,False,0.5389,False,top-3 avg score 0.5389 < final_threshold 0.6
Meter,Sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5778; levenshtein=0.3333; semantic=0.6659; sequence_match=0.3636,False,0.5358,False,top-3 avg score 0.5358 < final_threshold 0.6
Acceptability property,Actuator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6885; levenshtein=0.2857; semantic=0.5039; sequence_match=0.4138,False,0.5354,False,top-3 avg score 0.5354 < final_threshold 0.6
FeatureOfInterest,Measurement,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6493; levenshtein=0.4118; semantic=0.4492; sequence_match=0.5000,False,0.5328,False,top-3 avg score 0.5328 < final_threshold 0.6
Water asset,Measurement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6040; levenshtein=0.2727; semantic=0.5106; sequence_match=0.4762,False,0.5303,False,top-3 avg score 0.5303 < final_threshold 0.6
Sensor,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5889; levenshtein=0.1667; semantic=0.6329; sequence_match=0.3636,False,0.5285,False,top-3 avg score 0.5285 < final_threshold 0.6
Water meter,Water Distribution Infrastructure,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6419; levenshtein=0.2258; semantic=0.6490; sequence_match=0.2927,False,0.5279,False,top-3 avg score 0.5279 < final_threshold 0.6
Temporal entity,Physical Property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6240; levenshtein=0.2500; semantic=0.5559; sequence_match=0.4000,False,0.5266,False,top-3 avg score 0.5266 < final_threshold 0.6
Temporal entity,Water Quality Sensor,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6233; levenshtein=0.2222; semantic=0.4556; sequence_match=0.5000,False,0.5263,False,top-3 avg score 0.5263 < final_threshold 0.6
Water asset,Actuator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6417; levenshtein=0.2000; semantic=0.5975; sequence_match=0.3333,False,0.5242,False,top-3 avg score 0.5242 < final_threshold 0.6
Meter,Melting Point,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6167; levenshtein=0.2500; semantic=0.6003; sequence_match=0.3529,False,0.5233,False,top-3 avg score 0.5233 < final_threshold 0.6
FeatureOfInterest,Water Meter,jaro_winkler+sequence_match+semantic,jaro_winkler=0.7152; levenshtein=0.3529; semantic=0.4063; sequence_match=0.4444,False,0.522,False,top-3 avg score 0.5220 < final_threshold 0.6
Time-based tariff,Water Meter,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6746; levenshtein=0.2667; semantic=0.4860; sequence_match=0.4000,False,0.5202,False,top-3 avg score 0.5202 < final_threshold 0.6
Time-based tariff,Measurement,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6534; levenshtein=0.2667; semantic=0.4443; sequence_match=0.4615,False,0.5198,False,top-3 avg score 0.5198 < final_threshold 0.6
Water,Asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6000; levenshtein=0.2000; semantic=0.5567; sequence_match=0.4000,False,0.5189,False,top-3 avg score 0.5189 < final_threshold 0.6
Sensor,Water,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5778; levenshtein=0.1667; semantic=0.6112; sequence_match=0.3636,False,0.5176,False,top-3 avg score 0.5176 < final_threshold 0.6
Water,Sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5778; levenshtein=0.1667; semantic=0.6112; sequence_match=0.3636,False,0.5176,False,top-3 avg score 0.5176 < final_threshold 0.6
Measurement,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5131; levenshtein=0.3636; semantic=0.5350; sequence_match=0.5000,False,0.516,False,top-3 avg score 0.5160 < final_threshold 0.6
Measurement,Sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4798; levenshtein=0.2727; semantic=0.7052; sequence_match=0.3529,False,0.5126,False,top-3 avg score 0.5126 < final_threshold 0.6
Sensor,Measurement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4798; levenshtein=0.2727; semantic=0.7052; sequence_match=0.3529,False,0.5126,False,top-3 avg score 0.5126 < final_threshold 0.6
Water,Flow Sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5333; levenshtein=0.2000; semantic=0.6008; sequence_match=0.4000,False,0.5114,False,top-3 avg score 0.5114 < final_threshold 0.6
Temporal entity,Measurement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6169; levenshtein=0.3571; semantic=0.5133; sequence_match=0.4000,False,0.5101,False,top-3 avg score 0.5101 < final_threshold 0.6
Device,Viscosity,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.1111; semantic=0.5186; sequence_match=0.4000,False,0.5099,False,top-3 avg score 0.5099 < final_threshold 0.6
Water infrastructure,Valve Actuator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5538; levenshtein=0.3158; semantic=0.5343; sequence_match=0.4375,False,0.5085,False,top-3 avg score 0.5085 < final_threshold 0.6
Temporal entity,Melting Point,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6495; levenshtein=0.1429; semantic=0.4864; sequence_match=0.3846,False,0.5068,False,top-3 avg score 0.5068 < final_threshold 0.6
Actuator,Sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.2500; semantic=0.7062; sequence_match=0.2857,False,0.5066,False,top-3 avg score 0.5066 < final_threshold 0.6
Sensor,Actuator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.2500; semantic=0.7062; sequence_match=0.2857,False,0.5066,False,top-3 avg score 0.5066 < final_threshold 0.6
Temporal duration,Pump Actuator,jaro_winkler+levenshtein+semantic,jaro_winkler=0.6597; levenshtein=0.4375; semantic=0.4180; sequence_match=0.2857,False,0.5051,False,top-3 avg score 0.5051 < final_threshold 0.6
Temporal entity,Geolocation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6169; levenshtein=0.3571; semantic=0.4911; sequence_match=0.4000,False,0.5026,False,top-3 avg score 0.5026 < final_threshold 0.6
Measurement,Melting Point,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5657; levenshtein=0.3333; semantic=0.5913; sequence_match=0.3478,False,0.5016,False,top-3 avg score 0.5016 < final_threshold 0.6
Water meter,Flow Sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5333; levenshtein=0.1000; semantic=0.6649; sequence_match=0.3000,False,0.4994,False,top-3 avg score 0.4994 < final_threshold 0.6
Temporal duration,Chemical Property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6343; levenshtein=0.1875; semantic=0.4875; sequence_match=0.3750,False,0.4989,False,top-3 avg score 0.4989 < final_threshold 0.6
Meter,Tariff,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5778; levenshtein=0.0000; semantic=0.5543; sequence_match=0.3636,False,0.4986,False,top-3 avg score 0.4986 < final_threshold 0.6
Time-based tariff,Temporal Setting,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6222; levenshtein=0.3333; semantic=0.5379; sequence_match=0.1333,False,0.4978,False,top-3 avg score 0.4978 < final_threshold 0.6
Water property,Tariff Period,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6120; levenshtein=0.3077; semantic=0.4775; sequence_match=0.4000,False,0.4965,False,top-3 avg score 0.4965 < final_threshold 0.6
Geometry,Viscosity,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5694; levenshtein=0.2222; semantic=0.5660; sequence_match=0.3529,False,0.4961,False,top-3 avg score 0.4961 < final_threshold 0.6
Water meter,Pressure Sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4857; levenshtein=0.2143; semantic=0.5845; sequence_match=0.4167,False,0.4956,False,top-3 avg score 0.4956 < final_threshold 0.6
Water infrastructure,Actuator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5627; levenshtein=0.2632; semantic=0.5535; sequence_match=0.3704,False,0.4955,False,top-3 avg score 0.4955 < final_threshold 0.6
Actuator,Water Meter,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5500; levenshtein=0.3000; semantic=0.6017; sequence_match=0.3333,False,0.495,False,top-3 avg score 0.4950 < final_threshold 0.6
Water meter,Actuator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5500; levenshtein=0.3000; semantic=0.6017; sequence_match=0.3333,False,0.495,False,top-3 avg score 0.4950 < final_threshold 0.6
ChemicalProperty,Melting Point,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5784; levenshtein=0.2500; semantic=0.5449; sequence_match=0.3571,False,0.4935,False,top-3 avg score 0.4935 < final_threshold 0.6
Measurement,Water Quality Sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5322; levenshtein=0.2222; semantic=0.6022; sequence_match=0.3448,False,0.4931,False,top-3 avg score 0.4931 < final_threshold 0.6
Tariff,Water,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.1667; semantic=0.5260; sequence_match=0.3636,False,0.4928,False,top-3 avg score 0.4928 < final_threshold 0.6
Water,Tariff,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.1667; semantic=0.5260; sequence_match=0.3636,False,0.4928,False,top-3 avg score 0.4928 < final_threshold 0.6
Water infrastructure,Tariff,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6322; levenshtein=0.2105; semantic=0.5255; sequence_match=0.3200,False,0.4925,False,top-3 avg score 0.4925 < final_threshold 0.6
Sensor,Melting Point,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.2500; semantic=0.5593; sequence_match=0.3333,False,0.492,False,top-3 avg score 0.4920 < final_threshold 0.6
Temporal duration,Billing Period,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5634; levenshtein=0.1875; semantic=0.6346; sequence_match=0.2759,False,0.4913,False,top-3 avg score 0.4913 < final_threshold 0.6
Actuator,Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5500; levenshtein=0.2500; semantic=0.6159; sequence_match=0.3077,False,0.4912,False,top-3 avg score 0.4912 < final_threshold 0.6
Point,Viscosity,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5333; levenshtein=0.2222; semantic=0.5085; sequence_match=0.4286,False,0.4901,False,top-3 avg score 0.4901 < final_threshold 0.6
Sensor,Water Indicator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4603; levenshtein=0.2857; semantic=0.6099; sequence_match=0.4000,False,0.4901,False,top-3 avg score 0.4901 < final_threshold 0.6
Point,City,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.2000; semantic=0.5399; sequence_match=0.4444,False,0.4892,False,top-3 avg score 0.4892 < final_threshold 0.6
Meter,Actuator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5500; levenshtein=0.2500; semantic=0.6065; sequence_match=0.3077,False,0.4881,False,top-3 avg score 0.4881 < final_threshold 0.6
Water meter,Valve Actuator,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5615; levenshtein=0.3077; semantic=0.5912; sequence_match=0.2609,False,0.4868,False,top-3 avg score 0.4868 < final_threshold 0.6
Acceptability property,Water Quality Sensor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6207; levenshtein=0.2857; semantic=0.4288; sequence_match=0.4103,False,0.4866,False,top-3 avg score 0.4866 < final_threshold 0.6
FeatureOfInterest,Melting Point,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5621; levenshtein=0.2941; semantic=0.4776; sequence_match=0.4138,False,0.4845,False,top-3 avg score 0.4845 < final_threshold 0.6
Point,Density,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5651; levenshtein=0.1429; semantic=0.5540; sequence_match=0.3333,False,0.4841,False,top-3 avg score 0.4841 < final_threshold 0.6
Temporal duration,Water Indicator,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6798; levenshtein=0.3125; semantic=0.4598; sequence_match=0.2667,False,0.484,False,top-3 avg score 0.4840 < final_threshold 0.6
Actuator,City,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.2500; semantic=0.5322; sequence_match=0.3333,False,0.483,False,top-3 avg score 0.4830 < final_threshold 0.6
Geometry,Chemical Property,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5208; levenshtein=0.2500; semantic=0.5102; sequence_match=0.4167,False,0.4826,False,top-3 avg score 0.4826 < final_threshold 0.6
Point,Geolocation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5273; levenshtein=0.1818; semantic=0.5447; sequence_match=0.3750,False,0.4823,False,top-3 avg score 0.4823 < final_threshold 0.6
Temporal entity,Sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5714; levenshtein=0.2143; semantic=0.5718; sequence_match=0.3000,False,0.4811,False,top-3 avg score 0.4811 < final_threshold 0.6
ChemicalProperty,Temporal Setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6468; levenshtein=0.1875; semantic=0.4088; sequence_match=0.3871,False,0.4809,False,top-3 avg score 0.4809 < final_threshold 0.6
ChemicalProperty,Viscosity,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5560; levenshtein=0.2500; semantic=0.5635; sequence_match=0.3200,False,0.4798,False,top-3 avg score 0.4798 < final_threshold 0.6
Temporal duration,Actuator,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6280; levenshtein=0.3125; semantic=0.4964; sequence_match=0.2500,False,0.479,False,top-3 avg score 0.4790 < final_threshold 0.6
Geometry,Temporal Setting,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6056; levenshtein=0.2667; semantic=0.4794; sequence_match=0.3478,False,0.4776,False,top-3 avg score 0.4776 < final_threshold 0.6
Water asset,Flow Sensor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5167; levenshtein=0.1000; semantic=0.6159; sequence_match=0.3000,False,0.4775,False,top-3 avg score 0.4775 < final_threshold 0.6
ChemicalProperty,Boiling Point,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5764; levenshtein=0.2500; semantic=0.4979; sequence_match=0.3571,False,0.4771,False,top-3 avg score 0.4771 < final_threshold 0.6
