gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
Virtuosity,Statistic Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5761; levenshtein=0.3077; semantic=0.4602; sequence_match=0.4348,False,0.4903,False,top-3 avg score 0.4903 < final_threshold 0.6
special play style,Player Game Statistic,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5676; levenshtein=0.2105; semantic=0.5567; sequence_match=0.3429,False,0.489,False,top-3 avg score 0.4890 < final_threshold 0.6
Completion,Achievement Type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5556; levenshtein=0.2000; semantic=0.5898; sequence_match=0.3200,False,0.4884,False,top-3 avg score 0.4884 < final_threshold 0.6
Completion,Game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5667; levenshtein=0.2000; semantic=0.6128; sequence_match=0.2857,False,0.4884,False,top-3 avg score 0.4884 < final_threshold 0.6
game product,Genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6242; levenshtein=0.2727; semantic=0.4652; sequence_match=0.3750,False,0.4882,False,top-3 avg score 0.4882 < final_threshold 0.6
Game,Playing Area,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4470; levenshtein=0.2727; semantic=0.6169; sequence_match=0.4000,False,0.488,False,top-3 avg score 0.4880 < final_threshold 0.6
playing area,Game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4470; levenshtein=0.2727; semantic=0.6169; sequence_match=0.4000,False,0.488,False,top-3 avg score 0.4880 < final_threshold 0.6
Fandom,Game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.5910; sequence_match=0.4000,False,0.4877,False,top-3 avg score 0.4877 < final_threshold 0.6
Achievement,Ability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4892; levenshtein=0.1818; semantic=0.6355; sequence_match=0.3333,False,0.486,False,top-3 avg score 0.4860 < final_threshold 0.6
Paragon,Player Item Possession,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5905; levenshtein=0.2500; semantic=0.4962; sequence_match=0.3704,False,0.4857,False,top-3 avg score 0.4857 < final_threshold 0.6
Character,Player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.3333; semantic=0.5504; sequence_match=0.4000,False,0.4835,False,top-3 avg score 0.4835 < final_threshold 0.6
Feature,Ability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5238; levenshtein=0.0000; semantic=0.6330; sequence_match=0.2857,False,0.4808,False,top-3 avg score 0.4808 < final_threshold 0.6
playing area,Player Item Possession,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6145; levenshtein=0.3000; semantic=0.4358; sequence_match=0.3871,False,0.4791,False,top-3 avg score 0.4791 < final_threshold 0.6
Achievement,Player Item Possession,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5193; levenshtein=0.2000; semantic=0.5295; sequence_match=0.3871,False,0.4786,False,top-3 avg score 0.4786 < final_threshold 0.6
special play style,Player Game Completion,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5943; levenshtein=0.1500; semantic=0.5076; sequence_match=0.3333,False,0.4784,False,top-3 avg score 0.4784 < final_threshold 0.6
game product,Player Game Statistic,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5730; levenshtein=0.2632; semantic=0.5250; sequence_match=0.3333,False,0.4771,False,top-3 avg score 0.4771 < final_threshold 0.6
Completion,Player Item Possession,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5881; levenshtein=0.3000; semantic=0.4425; sequence_match=0.4000,False,0.4769,False,top-3 avg score 0.4769 < final_threshold 0.6
game product,Player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5934; levenshtein=0.1818; semantic=0.4812; sequence_match=0.3529,False,0.4758,False,top-3 avg score 0.4758 < final_threshold 0.6
Veteran,Genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5651; levenshtein=0.2857; semantic=0.5261; sequence_match=0.3333,False,0.4748,False,top-3 avg score 0.4748 < final_threshold 0.6
Character,Achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5367; levenshtein=0.2727; semantic=0.5848; sequence_match=0.3000,False,0.4738,False,top-3 avg score 0.4738 < final_threshold 0.6
Veteran,Player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5397; levenshtein=0.1429; semantic=0.5739; sequence_match=0.3077,False,0.4738,False,top-3 avg score 0.4738 < final_threshold 0.6
Paragon,Game Play Session,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5294; levenshtein=0.2667; semantic=0.5251; sequence_match=0.3636,False,0.4727,False,top-3 avg score 0.4727 < final_threshold 0.6
Curiosity,Achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5354; levenshtein=0.0909; semantic=0.5802; sequence_match=0.3000,False,0.4718,False,top-3 avg score 0.4718 < final_threshold 0.6
Veteran,Equipment,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5873; levenshtein=0.1111; semantic=0.5730; sequence_match=0.2500,False,0.4701,False,top-3 avg score 0.4701 < final_threshold 0.6
Game,Player Game First Purchase Time,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5494; levenshtein=0.1481; semantic=0.6022; sequence_match=0.2581,False,0.4699,False,top-3 avg score 0.4699 < final_threshold 0.6
Leaderboard,Player Game Statistic,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5093; levenshtein=0.2105; semantic=0.5649; sequence_match=0.3333,False,0.4692,False,top-3 avg score 0.4692 < final_threshold 0.6
Collection,Game Play Session,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5444; levenshtein=0.3333; semantic=0.4615; sequence_match=0.4000,False,0.4686,False,top-3 avg score 0.4686 < final_threshold 0.6
special play style,Ability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5423; levenshtein=0.2500; semantic=0.5126; sequence_match=0.3478,False,0.4676,False,top-3 avg score 0.4676 < final_threshold 0.6
Collection,Achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5182; levenshtein=0.1818; semantic=0.5918; sequence_match=0.2857,False,0.4652,False,top-3 avg score 0.4652 < final_threshold 0.6
Virtuosity,Item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5667; levenshtein=0.2000; semantic=0.5426; sequence_match=0.2857,False,0.465,False,top-3 avg score 0.4650 < final_threshold 0.6
hard mode,Achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4545; levenshtein=0.1818; semantic=0.6231; sequence_match=0.3158,False,0.4645,False,top-3 avg score 0.4645 < final_threshold 0.6
playing area,In-App Purchase,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5821; levenshtein=0.1538; semantic=0.3944; sequence_match=0.4167,False,0.4644,False,top-3 avg score 0.4644 < final_threshold 0.6
Paragon,Player Game Statistic,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5925; levenshtein=0.2105; semantic=0.4878; sequence_match=0.3077,False,0.4627,False,top-3 avg score 0.4627 < final_threshold 0.6
special play style,Statistic Type,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6405; levenshtein=0.3125; semantic=0.4349; sequence_match=0.2069,False,0.4626,False,top-3 avg score 0.4626 < final_threshold 0.6
Genre,Achievement Type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5111; levenshtein=0.2000; semantic=0.5759; sequence_match=0.3000,False,0.4623,False,top-3 avg score 0.4623 < final_threshold 0.6
Character,Genre,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5407; levenshtein=0.2222; semantic=0.5598; sequence_match=0.2857,False,0.4621,False,top-3 avg score 0.4621 < final_threshold 0.6
special play style,Player Item Possession,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5750; levenshtein=0.2000; semantic=0.4752; sequence_match=0.3333,False,0.4612,False,top-3 avg score 0.4612 < final_threshold 0.6
Curiosity,Achievement Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5704; levenshtein=0.2000; semantic=0.4773; sequence_match=0.3333,False,0.4603,False,top-3 avg score 0.4603 < final_threshold 0.6
Game,Achievement Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5389; levenshtein=0.1333; semantic=0.5251; sequence_match=0.3158,False,0.4599,False,top-3 avg score 0.4599 < final_threshold 0.6
Feature,In-App Purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5531; levenshtein=0.3077; semantic=0.4262; sequence_match=0.4000,False,0.4598,False,top-3 avg score 0.4598 < final_threshold 0.6
game product,Achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5152; levenshtein=0.0909; semantic=0.4968; sequence_match=0.3636,False,0.4585,False,top-3 avg score 0.4585 < final_threshold 0.6
Feature,Equipment,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5873; levenshtein=0.1111; semantic=0.5360; sequence_match=0.2500,False,0.4578,False,top-3 avg score 0.4578 < final_threshold 0.6
Item,Ability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4643; levenshtein=0.1429; semantic=0.5424; sequence_match=0.3636,False,0.4568,False,top-3 avg score 0.4568 < final_threshold 0.6
hard mode,Player Game Completion,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4917; levenshtein=0.2500; semantic=0.5209; sequence_match=0.3571,False,0.4566,False,top-3 avg score 0.4566 < final_threshold 0.6
Achievement,Player Game Statistic,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5059; levenshtein=0.2105; semantic=0.5274; sequence_match=0.3333,False,0.4556,False,top-3 avg score 0.4556 < final_threshold 0.6
Veteran,Item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4286; levenshtein=0.2857; semantic=0.5726; sequence_match=0.3636,False,0.4549,False,top-3 avg score 0.4549 < final_threshold 0.6
Feature,Player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5317; levenshtein=0.2857; semantic=0.5233; sequence_match=0.3077,False,0.4543,False,top-3 avg score 0.4543 < final_threshold 0.6
Game,Item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.0000; semantic=0.6111; sequence_match=0.2500,False,0.4537,False,top-3 avg score 0.4537 < final_threshold 0.6
Item,Game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5000; levenshtein=0.0000; semantic=0.6111; sequence_match=0.2500,False,0.4537,False,top-3 avg score 0.4537 < final_threshold 0.6
hard mode,Genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5500; levenshtein=0.1250; semantic=0.5022; sequence_match=0.3077,False,0.4533,False,top-3 avg score 0.4533 < final_threshold 0.6
Collection,Player Item Possession,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5167; levenshtein=0.2500; semantic=0.5084; sequence_match=0.3333,False,0.4528,False,top-3 avg score 0.4528 < final_threshold 0.6
hard mode,Player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5139; levenshtein=0.0000; semantic=0.5571; sequence_match=0.2857,False,0.4522,False,top-3 avg score 0.4522 < final_threshold 0.6
in-app purchase event,Game Play Session,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5778; levenshtein=0.2222; semantic=0.4140; sequence_match=0.3636,False,0.4518,False,top-3 avg score 0.4518 < final_threshold 0.6
Curiosity,Equipment,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.1111; semantic=0.4655; sequence_match=0.3333,False,0.4515,False,top-3 avg score 0.4515 < final_threshold 0.6
Achievement,Game Play Session,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5293; levenshtein=0.1333; semantic=0.5161; sequence_match=0.3077,False,0.451,False,top-3 avg score 0.4510 < final_threshold 0.6
Loyalty,Player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5317; levenshtein=0.1429; semantic=0.5078; sequence_match=0.3077,False,0.4491,False,top-3 avg score 0.4491 < final_threshold 0.6
Completion,Playing Area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5848; levenshtein=0.0000; semantic=0.4754; sequence_match=0.2857,False,0.4486,False,top-3 avg score 0.4486 < final_threshold 0.6
Character,Statistic Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5007; levenshtein=0.2308; semantic=0.4810; sequence_match=0.3636,False,0.4484,False,top-3 avg score 0.4484 < final_threshold 0.6
Genre,Game Play Session,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6000; levenshtein=0.2000; semantic=0.4449; sequence_match=0.3000,False,0.4483,False,top-3 avg score 0.4483 < final_threshold 0.6
Character,Ability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5026; levenshtein=0.1111; semantic=0.5921; sequence_match=0.2500,False,0.4482,False,top-3 avg score 0.4482 < final_threshold 0.6
Character,Achievement Type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4963; levenshtein=0.2000; semantic=0.5148; sequence_match=0.3333,False,0.4481,False,top-3 avg score 0.4481 < final_threshold 0.6
Game,Player Item Possession,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5222; levenshtein=0.1500; semantic=0.5680; sequence_match=0.2500,False,0.4467,False,top-3 avg score 0.4467 < final_threshold 0.6
Curiosity,Statistic Type,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5801; levenshtein=0.3077; semantic=0.4512; sequence_match=0.2727,False,0.4463,False,top-3 avg score 0.4463 < final_threshold 0.6
Genre,Equipment,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5407; levenshtein=0.1111; semantic=0.5108; sequence_match=0.2857,False,0.4457,False,top-3 avg score 0.4457 < final_threshold 0.6
Paragon,Game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4643; levenshtein=0.1429; semantic=0.6865; sequence_match=0.1818,False,0.4442,False,top-3 avg score 0.4442 < final_threshold 0.6
Feature,Item Usage Event,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5571; levenshtein=0.2143; semantic=0.4879; sequence_match=0.2857,False,0.4436,False,top-3 avg score 0.4436 < final_threshold 0.6
Virtuosity,Player Item Possession,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.2500; semantic=0.4751; sequence_match=0.3333,False,0.4436,False,top-3 avg score 0.4436 < final_threshold 0.6
