prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,has achievement,has achievement,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has item,has item,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has playing area,has playing area,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,lives in,lives in,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,plays game,plays game,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has game genre,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9083; levenshtein=0.6667; semantic=0.8370; sequence_match=0.8000,False,0.8484,True,selected
ObjectProperty,has item,has friend,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8296; levenshtein=0.4444; semantic=0.5748; sequence_match=0.6250,False,0.6765,False,top-3 avg score 0.6765 < final_threshold 0.7
ObjectProperty,is player in session,is playing area of,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8397; levenshtein=0.5294; semantic=0.5515; sequence_match=0.6250,False,0.6721,False,top-3 avg score 0.6721 < final_threshold 0.7
ObjectProperty,plays game,is playing area of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7241; levenshtein=0.4667; semantic=0.6816; sequence_match=0.5833,False,0.663,False,top-3 avg score 0.6630 < final_threshold 0.7
ObjectProperty,has achievement,has component,jaro_winkler+sequence_match+semantic,jaro_winkler=0.7931; levenshtein=0.5000; semantic=0.5757; sequence_match=0.6154,False,0.6614,False,top-3 avg score 0.6614 < final_threshold 0.7
ObjectProperty,has character,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7972; levenshtein=0.4167; semantic=0.6592; sequence_match=0.5263,False,0.6609,False,top-3 avg score 0.6609 < final_threshold 0.7
ObjectProperty,has game genre,is genre of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6667; levenshtein=0.3333; semantic=0.7225; sequence_match=0.5714,False,0.6535,False,top-3 avg score 0.6535 < final_threshold 0.7
ObjectProperty,has game genre,plays game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7222; levenshtein=0.3333; semantic=0.6653; sequence_match=0.5714,False,0.653,False,top-3 avg score 0.6530 < final_threshold 0.7
ObjectProperty,has playing area,plays game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6951; levenshtein=0.5000; semantic=0.6305; sequence_match=0.6087,False,0.6448,False,top-3 avg score 0.6448 < final_threshold 0.7
ObjectProperty,plays game,has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6951; levenshtein=0.5000; semantic=0.6305; sequence_match=0.6087,False,0.6448,False,top-3 avg score 0.6448 < final_threshold 0.7
ObjectProperty,has feature,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8200; levenshtein=0.4000; semantic=0.5878; sequence_match=0.5263,False,0.6447,False,top-3 avg score 0.6447 < final_threshold 0.7
ObjectProperty,is friend with player,has friendship,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6416; levenshtein=0.3889; semantic=0.6966; sequence_match=0.5806,False,0.6396,False,top-3 avg score 0.6396 < final_threshold 0.7
ObjectProperty,has feature,has in-app purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7988; levenshtein=0.4375; semantic=0.5719; sequence_match=0.5385,False,0.6364,False,top-3 avg score 0.6364 < final_threshold 0.7
ObjectProperty,purchases game offering,is purchase of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6923; levenshtein=0.3810; semantic=0.6095; sequence_match=0.6061,False,0.6359,False,top-3 avg score 0.6359 < final_threshold 0.7
ObjectProperty,plays game,belongs to game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6538; levenshtein=0.4615; semantic=0.6949; sequence_match=0.5455,False,0.6314,False,top-3 avg score 0.6314 < final_threshold 0.7
ObjectProperty,has game genre,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8065; levenshtein=0.3571; semantic=0.5386; sequence_match=0.5385,False,0.6279,False,top-3 avg score 0.6279 < final_threshold 0.7
ObjectProperty,is player in session,is played by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8224; levenshtein=0.4118; semantic=0.5403; sequence_match=0.5185,False,0.6271,False,top-3 avg score 0.6271 < final_threshold 0.7
ObjectProperty,plays game,is played by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6444; levenshtein=0.3000; semantic=0.7075; sequence_match=0.5263,False,0.6261,False,top-3 avg score 0.6261 < final_threshold 0.7
ObjectProperty,is friend with player,has friend,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6270; levenshtein=0.3333; semantic=0.7202; sequence_match=0.5185,False,0.6219,False,top-3 avg score 0.6219 < final_threshold 0.7
ObjectProperty,has playing area,has genre,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8208; levenshtein=0.4286; semantic=0.4903; sequence_match=0.5455,False,0.6189,False,top-3 avg score 0.6189 < final_threshold 0.7
ObjectProperty,has achievement,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6984; levenshtein=0.4286; semantic=0.6360; sequence_match=0.5217,False,0.6187,False,top-3 avg score 0.6187 < final_threshold 0.7
ObjectProperty,involves player,is played by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5905; levenshtein=0.3571; semantic=0.6527; sequence_match=0.5833,False,0.6088,False,top-3 avg score 0.6088 < final_threshold 0.7
ObjectProperty,has item,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6905; levenshtein=0.3750; semantic=0.6007; sequence_match=0.5333,False,0.6082,False,top-3 avg score 0.6082 < final_threshold 0.7
ObjectProperty,has item,has achievement type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8111; levenshtein=0.3333; semantic=0.5302; sequence_match=0.4800,False,0.6071,False,top-3 avg score 0.6071 < final_threshold 0.7
ObjectProperty,has character,has achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6627; levenshtein=0.4286; semantic=0.6890; sequence_match=0.4615,False,0.6044,False,top-3 avg score 0.6044 < final_threshold 0.7
ObjectProperty,has character,has friend,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6574; levenshtein=0.3333; semantic=0.6636; sequence_match=0.4762,False,0.5991,False,top-3 avg score 0.5991 < final_threshold 0.7
ObjectProperty,has feature,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6714; levenshtein=0.4000; semantic=0.6542; sequence_match=0.4706,False,0.5987,False,top-3 avg score 0.5987 < final_threshold 0.7
ObjectProperty,has item,has friendship,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6996; levenshtein=0.3077; semantic=0.5914; sequence_match=0.5000,False,0.597,False,top-3 avg score 0.5970 < final_threshold 0.7
ObjectProperty,is session in game,belongs to game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6329; levenshtein=0.3333; semantic=0.6483; sequence_match=0.5000,False,0.5937,False,top-3 avg score 0.5937 < final_threshold 0.7
ObjectProperty,owns item,belongs to game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6261; levenshtein=0.2308; semantic=0.6770; sequence_match=0.4762,False,0.5931,False,top-3 avg score 0.5931 < final_threshold 0.7
ObjectProperty,has character,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6806; levenshtein=0.4167; semantic=0.5926; sequence_match=0.5000,False,0.591,False,top-3 avg score 0.5910 < final_threshold 0.7
ObjectProperty,has game genre,has playing area,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6627; levenshtein=0.4286; semantic=0.5375; sequence_match=0.5385,False,0.5795,False,top-3 avg score 0.5795 < final_threshold 0.7
ObjectProperty,is leaderboard in game,is playing area of,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6994; levenshtein=0.3158; semantic=0.4838; sequence_match=0.5294,False,0.5709,False,top-3 avg score 0.5709 < final_threshold 0.7
ObjectProperty,has game genre,has achievement type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6759; levenshtein=0.3889; semantic=0.5682; sequence_match=0.4667,False,0.5703,False,top-3 avg score 0.5703 < final_threshold 0.7
ObjectProperty,has feature,has component,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6389; levenshtein=0.3333; semantic=0.6128; sequence_match=0.4545,False,0.5687,False,top-3 avg score 0.5687 < final_threshold 0.7
ObjectProperty,has item,has component,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6437; levenshtein=0.3333; semantic=0.6348; sequence_match=0.4211,False,0.5665,False,top-3 avg score 0.5665 < final_threshold 0.7
ObjectProperty,has achievement,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6607; levenshtein=0.3571; semantic=0.5840; sequence_match=0.4545,False,0.5664,False,top-3 avg score 0.5664 < final_threshold 0.7
ObjectProperty,has feature,has achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6206; levenshtein=0.2857; semantic=0.6594; sequence_match=0.4167,False,0.5656,False,top-3 avg score 0.5656 < final_threshold 0.7
ObjectProperty,has character,has in-app purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6806; levenshtein=0.3125; semantic=0.5134; sequence_match=0.5000,False,0.5646,False,top-3 avg score 0.5646 < final_threshold 0.7
ObjectProperty,has feature,has friendship,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6316; levenshtein=0.3846; semantic=0.6136; sequence_match=0.4348,False,0.56,False,top-3 avg score 0.5600 < final_threshold 0.7
ObjectProperty,has playing area,has in-app purchase,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6798; levenshtein=0.3125; semantic=0.4636; sequence_match=0.5333,False,0.5589,False,top-3 avg score 0.5589 < final_threshold 0.7
ObjectProperty,is friend with player,is played by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5926; levenshtein=0.2778; semantic=0.5834; sequence_match=0.5000,False,0.5587,False,top-3 avg score 0.5587 < final_threshold 0.7
ObjectProperty,involves player,is playing area of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5995; levenshtein=0.2000; semantic=0.5899; sequence_match=0.4828,False,0.5574,False,top-3 avg score 0.5574 < final_threshold 0.7
ObjectProperty,lives in,is location of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6437; levenshtein=0.2500; semantic=0.7022; sequence_match=0.3158,False,0.5539,False,top-3 avg score 0.5539 < final_threshold 0.7
ObjectProperty,is character in game,is playing area of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6516; levenshtein=0.2941; semantic=0.5086; sequence_match=0.5000,False,0.5534,False,top-3 avg score 0.5534 < final_threshold 0.7
ObjectProperty,purchases game offering,plays game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6085; levenshtein=0.3333; semantic=0.5834; sequence_match=0.4667,False,0.5529,False,top-3 avg score 0.5529 < final_threshold 0.7
ObjectProperty,has feature,has playing area,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6762; levenshtein=0.4286; semantic=0.5499; sequence_match=0.4167,False,0.5516,False,top-3 avg score 0.5516 < final_threshold 0.7
ObjectProperty,has game genre,has component,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.4167; semantic=0.5331; sequence_match=0.5000,False,0.5481,False,top-3 avg score 0.5481 < final_threshold 0.7
ObjectProperty,owns achievement,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6968; levenshtein=0.2667; semantic=0.5768; sequence_match=0.3636,False,0.5458,False,top-3 avg score 0.5458 < final_threshold 0.7
ObjectProperty,has character,has component,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.3333; semantic=0.6064; sequence_match=0.4167,False,0.5447,False,top-3 avg score 0.5447 < final_threshold 0.7
ObjectProperty,has character,has achievement type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6204; levenshtein=0.3333; semantic=0.5441; sequence_match=0.4667,False,0.5437,False,top-3 avg score 0.5437 < final_threshold 0.7
ObjectProperty,owns achievement,belongs to game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5650; levenshtein=0.1333; semantic=0.6342; sequence_match=0.4286,False,0.5426,False,top-3 avg score 0.5426 < final_threshold 0.7
ObjectProperty,owns character,belongs to game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5855; levenshtein=0.0769; semantic=0.6537; sequence_match=0.3846,False,0.5413,False,top-3 avg score 0.5413 < final_threshold 0.7
ObjectProperty,has leaderboard,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6706; levenshtein=0.3571; semantic=0.4974; sequence_match=0.4545,False,0.5408,False,top-3 avg score 0.5408 < final_threshold 0.7
ObjectProperty,has achievement,has in-app purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6071; levenshtein=0.2500; semantic=0.5451; sequence_match=0.4667,False,0.5396,False,top-3 avg score 0.5396 < final_threshold 0.7
ObjectProperty,is character in session,is location of,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6889; levenshtein=0.3000; semantic=0.4300; sequence_match=0.5000,False,0.5396,False,top-3 avg score 0.5396 < final_threshold 0.7
ObjectProperty,has game genre,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6437; levenshtein=0.3333; semantic=0.5528; sequence_match=0.4211,False,0.5392,False,top-3 avg score 0.5392 < final_threshold 0.7
ObjectProperty,plays game,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6481; levenshtein=0.3333; semantic=0.4984; sequence_match=0.4706,False,0.539,False,top-3 avg score 0.5390 < final_threshold 0.7
ObjectProperty,has character,has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6468; levenshtein=0.3571; semantic=0.5075; sequence_match=0.4615,False,0.5386,False,top-3 avg score 0.5386 < final_threshold 0.7
ObjectProperty,has achievement,has friendship,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5842; levenshtein=0.3571; semantic=0.6592; sequence_match=0.3704,False,0.5379,False,top-3 avg score 0.5379 < final_threshold 0.7
ObjectProperty,has character,has friendship,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6004; levenshtein=0.2308; semantic=0.6884; sequence_match=0.3200,False,0.5363,False,top-3 avg score 0.5363 < final_threshold 0.7
ObjectProperty,is character in game,has playing area,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6342; levenshtein=0.3529; semantic=0.4581; sequence_match=0.5161,False,0.5361,False,top-3 avg score 0.5361 < final_threshold 0.7
ObjectProperty,has item,has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.3571; semantic=0.5095; sequence_match=0.4762,False,0.5349,False,top-3 avg score 0.5349 < final_threshold 0.7
ObjectProperty,has playing area,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.3571; semantic=0.5095; sequence_match=0.4762,False,0.5349,False,top-3 avg score 0.5349 < final_threshold 0.7
ObjectProperty,owns achievement,has component,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7333; levenshtein=0.3333; semantic=0.5010; sequence_match=0.3704,False,0.5349,False,top-3 avg score 0.5349 < final_threshold 0.7
ObjectProperty,has leaderboard,has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6726; levenshtein=0.3571; semantic=0.5015; sequence_match=0.4286,False,0.5342,False,top-3 avg score 0.5342 < final_threshold 0.7
ObjectProperty,has item,has in-app purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6071; levenshtein=0.2500; semantic=0.5601; sequence_match=0.4348,False,0.534,False,top-3 avg score 0.5340 < final_threshold 0.7
ObjectProperty,has playing area,has component,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6429; levenshtein=0.2857; semantic=0.4967; sequence_match=0.4615,False,0.5337,False,top-3 avg score 0.5337 < final_threshold 0.7
ObjectProperty,purchases game offering,has in-app purchase,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5671; levenshtein=0.1905; semantic=0.5976; sequence_match=0.4324,False,0.5324,False,top-3 avg score 0.5324 < final_threshold 0.7
ObjectProperty,is player in session,has playing area,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6500; levenshtein=0.3529; semantic=0.4288; sequence_match=0.5161,False,0.5317,False,top-3 avg score 0.5317 < final_threshold 0.7
ObjectProperty,is session in game,is playing area of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6056; levenshtein=0.2667; semantic=0.5167; sequence_match=0.4667,False,0.5297,False,top-3 avg score 0.5297 < final_threshold 0.7
ObjectProperty,has achievement,has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.5367; sequence_match=0.4286,False,0.5281,False,top-3 avg score 0.5281 < final_threshold 0.7
ObjectProperty,has playing area,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.5367; sequence_match=0.4286,False,0.5281,False,top-3 avg score 0.5281 < final_threshold 0.7
ObjectProperty,has playing area,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6429; levenshtein=0.2857; semantic=0.5056; sequence_match=0.4348,False,0.5278,False,top-3 avg score 0.5278 < final_threshold 0.7
ObjectProperty,has achievement,lives in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6238; levenshtein=0.2857; semantic=0.5737; sequence_match=0.3810,False,0.5262,False,top-3 avg score 0.5262 < final_threshold 0.7
ObjectProperty,lives in,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6238; levenshtein=0.2857; semantic=0.5737; sequence_match=0.3810,False,0.5262,False,top-3 avg score 0.5262 < final_threshold 0.7
ObjectProperty,has game genre,has friend,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6574; levenshtein=0.4167; semantic=0.4441; sequence_match=0.4762,False,0.5259,False,top-3 avg score 0.5259 < final_threshold 0.7
ObjectProperty,is leaderboard in game,belongs to game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5738; levenshtein=0.3158; semantic=0.6258; sequence_match=0.3750,False,0.5249,False,top-3 avg score 0.5249 < final_threshold 0.7
ObjectProperty,has leaderboard,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6429; levenshtein=0.3571; semantic=0.4944; sequence_match=0.4348,False,0.524,False,top-3 avg score 0.5240 < final_threshold 0.7
ObjectProperty,involves player,plays game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4934; levenshtein=0.2857; semantic=0.6393; sequence_match=0.4348,False,0.5225,False,top-3 avg score 0.5225 < final_threshold 0.7
ObjectProperty,is achievement in game,belongs to game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5121; levenshtein=0.3158; semantic=0.6802; sequence_match=0.3750,False,0.5225,False,top-3 avg score 0.5225 < final_threshold 0.7
ObjectProperty,is character in game,is achievement of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6723; levenshtein=0.2941; semantic=0.4535; sequence_match=0.4375,False,0.5211,False,top-3 avg score 0.5211 < final_threshold 0.7
ObjectProperty,is character in game,is location of,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6650; levenshtein=0.2941; semantic=0.4132; sequence_match=0.4828,False,0.5203,False,top-3 avg score 0.5203 < final_threshold 0.7
ObjectProperty,has feature,has achievement type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6011; levenshtein=0.3333; semantic=0.5277; sequence_match=0.4286,False,0.5191,False,top-3 avg score 0.5191 < final_threshold 0.7
ObjectProperty,is achievement in game,is playing area of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5681; levenshtein=0.2105; semantic=0.5163; sequence_match=0.4706,False,0.5183,False,top-3 avg score 0.5183 < final_threshold 0.7
ObjectProperty,is leaderboard in game,has playing area,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6469; levenshtein=0.3158; semantic=0.4233; sequence_match=0.4848,False,0.5183,False,top-3 avg score 0.5183 < final_threshold 0.7
ObjectProperty,has game genre,belongs to game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4872; levenshtein=0.1538; semantic=0.6672; sequence_match=0.4000,False,0.5181,False,top-3 avg score 0.5181 < final_threshold 0.7
ObjectProperty,lives in,is friend of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6714; levenshtein=0.2000; semantic=0.5282; sequence_match=0.3529,False,0.5175,False,top-3 avg score 0.5175 < final_threshold 0.7
ObjectProperty,has leaderboard,has achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5635; levenshtein=0.2857; semantic=0.6312; sequence_match=0.3571,False,0.5173,False,top-3 avg score 0.5173 < final_threshold 0.7
ObjectProperty,is character in game,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6594; levenshtein=0.2941; semantic=0.5049; sequence_match=0.3871,False,0.5171,False,top-3 avg score 0.5171 < final_threshold 0.7
ObjectProperty,has playing area,is played by,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5651; levenshtein=0.3571; semantic=0.4862; sequence_match=0.5000,False,0.5171,False,top-3 avg score 0.5171 < final_threshold 0.7
ObjectProperty,is character in game,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6256; levenshtein=0.2941; semantic=0.5043; sequence_match=0.4167,False,0.5155,False,top-3 avg score 0.5155 < final_threshold 0.7
ObjectProperty,has leaderboard,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.5434; sequence_match=0.3810,False,0.5145,False,top-3 avg score 0.5145 < final_threshold 0.7
ObjectProperty,has achievement,plays game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5709; levenshtein=0.2143; semantic=0.5355; sequence_match=0.4348,False,0.5137,False,top-3 avg score 0.5137 < final_threshold 0.7
ObjectProperty,plays game,has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5709; levenshtein=0.2143; semantic=0.5355; sequence_match=0.4348,False,0.5137,False,top-3 avg score 0.5137 < final_threshold 0.7
ObjectProperty,lives in,friendship with,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6238; levenshtein=0.2143; semantic=0.5346; sequence_match=0.3810,False,0.5131,False,top-3 avg score 0.5131 < final_threshold 0.7
