role,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
property,playsgame,played,semantic+jaro_winkler+sequence_match,jaro_winkler=0.8222; levenshtein=0.4444; semantic=0.8372; sequence_match=0.6667,False,0.7754,False,gold already mapped to 'playsgame'
property,hasitem,hastime,jaro_winkler+sequence_match+semantic,jaro_winkler=0.9333; levenshtein=0.5714; semantic=0.6008; sequence_match=0.7143,False,0.7495,False,gold already mapped to 'hasitem'
property,ownsitem,hasitem,semantic+jaro_winkler+sequence_match,jaro_winkler=0.7798; levenshtein=0.6250; semantic=0.7978; sequence_match=0.6667,False,0.7481,False,pred already taken by 'hasitem' (higher averaged score)
property,playsgame,playswith,jaro_winkler+semantic+levenshtein,jaro_winkler=0.8222; levenshtein=0.5556; semantic=0.7648; sequence_match=0.5556,False,0.7142,False,gold already mapped to 'playsgame'
property,hasitem,hasfriend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8296; levenshtein=0.4444; semantic=0.6765; sequence_match=0.6250,False,0.7104,False,gold already mapped to 'hasitem'
property,hasitem,hasiap,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8476; levenshtein=0.5714; semantic=0.6554; sequence_match=0.6154,False,0.7061,False,gold already mapped to 'hasitem'
property,hasachievement,hasitem,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8333; levenshtein=0.4286; semantic=0.6591; sequence_match=0.5714,False,0.6880,False,gold already mapped to 'hasachievement'
property,hasitem,hasachievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8333; levenshtein=0.4286; semantic=0.6591; sequence_match=0.5714,False,0.6880,False,gold already mapped to 'hasitem'
property,hasitem,hasusername,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8061; levenshtein=0.4545; semantic=0.6567; sequence_match=0.5556,False,0.6728,False,gold already mapped to 'hasitem'
property,hasgamegenre,playsgame,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7222; levenshtein=0.3333; semantic=0.7007; sequence_match=0.5714,False,0.6648,False,gold already mapped to 'hasgenre'
property,hasachievement,hastime,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7944; levenshtein=0.4286; semantic=0.6108; sequence_match=0.5714,False,0.6589,False,gold already mapped to 'hasachievement'
property,hasplayingarea,hasgenre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8208; levenshtein=0.4286; semantic=0.5709; sequence_match=0.5455,False,0.6457,False,gold already mapped to 'hasplayingarea'
property,hasgamegenre,hasachievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8065; levenshtein=0.3571; semantic=0.5693; sequence_match=0.5385,False,0.6381,False,gold already mapped to 'hasgenre'
property,hasachievement,hasfriend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6984; levenshtein=0.4286; semantic=0.6842; sequence_match=0.5217,False,0.6348,False,gold already mapped to 'hasachievement'
property,isfriendwithplayer,hasfriend,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6270; levenshtein=0.3333; semantic=0.7501; sequence_match=0.5185,False,0.6319,False,gold already mapped to 'isfriendof'
property,hasgamegenre,hasusername,jaro_winkler+sequence_match+semantic,jaro_winkler=0.8215; levenshtein=0.4167; semantic=0.5177; sequence_match=0.5217,False,0.6203,False,gold already mapped to 'hasgenre'
property,hasachievement,hasusername,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6829; levenshtein=0.3571; semantic=0.6968; sequence_match=0.4800,False,0.6199,False,gold already mapped to 'hasachievement'
property,playsgame,hasplayingarea,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6951; levenshtein=0.5000; semantic=0.5551; sequence_match=0.6087,False,0.6196,False,gold already mapped to 'playsgame'
property,hasplayingarea,playsgame,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6951; levenshtein=0.5000; semantic=0.5551; sequence_match=0.6087,False,0.6196,False,gold already mapped to 'hasplayingarea'
property,hasitem,hasgenre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6905; levenshtein=0.3750; semantic=0.6071; sequence_match=0.5333,False,0.6103,False,gold already mapped to 'hasitem'
property,hasgamegenre,hastime,jaro_winkler+sequence_match+semantic,jaro_winkler=0.7972; levenshtein=0.4167; semantic=0.4997; sequence_match=0.5263,False,0.6078,False,gold already mapped to 'hasgenre'
property,hasplayingarea,hasiap,jaro_winkler+semantic+sequence_match,jaro_winkler=0.8278; levenshtein=0.3571; semantic=0.5598; sequence_match=0.4000,False,0.5959,False,top-3 avg score 0.5959 < final_threshold 0.6
property,purchasesgameoffering,hasmadepurchase,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6516; levenshtein=0.2381; semantic=0.6708; sequence_match=0.4444,False,0.5889,False,top-3 avg score 0.5889 < final_threshold 0.6
property,releasedate,received,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6932; levenshtein=0.4545; semantic=0.5170; sequence_match=0.5263,False,0.5788,False,top-3 avg score 0.5788 < final_threshold 0.6
property,username,hasgenre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6833; levenshtein=0.2500; semantic=0.5355; sequence_match=0.5000,False,0.5729,False,top-3 avg score 0.5729 < final_threshold 0.6
property,hasachievement,hasmadepurchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6599; levenshtein=0.2667; semantic=0.5745; sequence_match=0.4828,False,0.5724,False,top-3 avg score 0.5724 < final_threshold 0.6
property,hasachievement,hasgenre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6607; levenshtein=0.3571; semantic=0.5979; sequence_match=0.4545,False,0.5711,False,top-3 avg score 0.5711 < final_threshold 0.6
property,hasachievement,hasiap,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6635; levenshtein=0.2857; semantic=0.6460; sequence_match=0.4000,False,0.5698,False,top-3 avg score 0.5698 < final_threshold 0.6
property,hasgamegenre,hasplayingarea,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6627; levenshtein=0.4286; semantic=0.5014; sequence_match=0.5385,False,0.5675,False,top-3 avg score 0.5675 < final_threshold 0.6
property,purchasesgameoffering,playsgame,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6085; levenshtein=0.3333; semantic=0.6097; sequence_match=0.4667,False,0.5616,False,top-3 avg score 0.5616 < final_threshold 0.6
property,hasplayingarea,hasfriend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6429; levenshtein=0.2857; semantic=0.6039; sequence_match=0.4348,False,0.5605,False,top-3 avg score 0.5605 < final_threshold 0.6
property,hasplayingarea,played,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5675; levenshtein=0.3571; semantic=0.6127; sequence_match=0.5000,False,0.5601,False,top-3 avg score 0.5601 < final_threshold 0.6
property,hasachievement,hasplayingarea,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.6322; sequence_match=0.4286,False,0.5599,False,top-3 avg score 0.5599 < final_threshold 0.6
property,hasplayingarea,hasachievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.6322; sequence_match=0.4286,False,0.5599,False,top-3 avg score 0.5599 < final_threshold 0.6
property,hasplayingarea,hastime,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6905; levenshtein=0.3571; semantic=0.5121; sequence_match=0.4762,False,0.5596,False,top-3 avg score 0.5596 < final_threshold 0.6
property,playsgame,hastime,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6720; levenshtein=0.4444; semantic=0.5051; sequence_match=0.5000,False,0.5590,False,top-3 avg score 0.5590 < final_threshold 0.6
property,hasitem,hasplayingarea,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.3571; semantic=0.5779; sequence_match=0.4762,False,0.5577,False,top-3 avg score 0.5577 < final_threshold 0.6
property,hasplayingarea,hasitem,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.3571; semantic=0.5779; sequence_match=0.4762,False,0.5577,False,top-3 avg score 0.5577 < final_threshold 0.6
property,hasplayingarea,hasusername,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6645; levenshtein=0.4286; semantic=0.5763; sequence_match=0.4000,False,0.5564,False,top-3 avg score 0.5564 < final_threshold 0.6
property,ownsitem,obtains,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6464; levenshtein=0.2500; semantic=0.6181; sequence_match=0.4000,False,0.5548,False,top-3 avg score 0.5548 < final_threshold 0.6
property,hasitem,playswith,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6720; levenshtein=0.3333; semantic=0.4872; sequence_match=0.5000,False,0.5531,False,top-3 avg score 0.5531 < final_threshold 0.6
property,playsgame,hasusername,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6034; levenshtein=0.3636; semantic=0.5464; sequence_match=0.5000,False,0.5499,False,top-3 avg score 0.5499 < final_threshold 0.6
property,hasgamegenre,hasfriend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6574; levenshtein=0.4167; semantic=0.5125; sequence_match=0.4762,False,0.5487,False,top-3 avg score 0.5487 < final_threshold 0.6
property,hasitem,canuse,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6429; levenshtein=0.2857; semantic=0.5310; sequence_match=0.4615,False,0.5451,False,top-3 avg score 0.5451 < final_threshold 0.6
property,ownsachievement,hasitem,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6968; levenshtein=0.2667; semantic=0.5701; sequence_match=0.3636,False,0.5435,False,top-3 avg score 0.5435 < final_threshold 0.6
property,hasplayingarea,playswith,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5873; levenshtein=0.2857; semantic=0.6062; sequence_match=0.4348,False,0.5428,False,top-3 avg score 0.5428 < final_threshold 0.6
property,hasgamegenre,hasiap,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6667; levenshtein=0.3333; semantic=0.5141; sequence_match=0.4444,False,0.5417,False,top-3 avg score 0.5417 < final_threshold 0.6
property,playsgame,hasgenre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6481; levenshtein=0.3333; semantic=0.4959; sequence_match=0.4706,False,0.5382,False,top-3 avg score 0.5382 < final_threshold 0.6
property,purchasesgameoffering,hasusername,jaro_winkler+semantic+sequence_match,jaro_winkler=0.7284; levenshtein=0.2381; semantic=0.4486; sequence_match=0.4375,False,0.5382,False,top-3 avg score 0.5382 < final_threshold 0.6
property,hasachievement,livesin,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6238; levenshtein=0.2857; semantic=0.6067; sequence_match=0.3810,False,0.5372,False,top-3 avg score 0.5372 < final_threshold 0.6
property,livesin,hasachievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6238; levenshtein=0.2857; semantic=0.6067; sequence_match=0.3810,False,0.5372,False,top-3 avg score 0.5372 < final_threshold 0.6
property,livesin,isfriendof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6714; levenshtein=0.2000; semantic=0.5806; sequence_match=0.3529,False,0.5350,False,top-3 avg score 0.5350 < final_threshold 0.6
property,playsgame,releasedate,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6034; levenshtein=0.3636; semantic=0.4986; sequence_match=0.5000,False,0.5340,False,top-3 avg score 0.5340 < final_threshold 0.6
property,hasgamegenre,hasitem,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6437; levenshtein=0.3333; semantic=0.5345; sequence_match=0.4211,False,0.5331,False,top-3 avg score 0.5331 < final_threshold 0.6
property,username,releasedate,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6265; levenshtein=0.2727; semantic=0.5499; sequence_match=0.4211,False,0.5325,False,top-3 avg score 0.5325 < final_threshold 0.6
property,livesin,makesiap,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6012; levenshtein=0.3750; semantic=0.5902; sequence_match=0.4000,False,0.5304,False,top-3 avg score 0.5304 < final_threshold 0.6
property,releasedate,played,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5934; levenshtein=0.3636; semantic=0.5271; sequence_match=0.4706,False,0.5304,False,top-3 avg score 0.5304 < final_threshold 0.6
property,ownsitem,hasachievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5952; levenshtein=0.2143; semantic=0.6229; sequence_match=0.3636,False,0.5273,False,top-3 avg score 0.5273 < final_threshold 0.6
property,username,playsgame,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5648; levenshtein=0.3333; semantic=0.5454; sequence_match=0.4706,False,0.5269,False,top-3 avg score 0.5269 < final_threshold 0.6
property,ownsitem,canuse,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6250; levenshtein=0.2500; semantic=0.5185; sequence_match=0.4286,False,0.5240,False,top-3 avg score 0.5240 < final_threshold 0.6
property,ownsitem,contains,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5833; levenshtein=0.1250; semantic=0.6065; sequence_match=0.3750,False,0.5216,False,top-3 avg score 0.5216 < final_threshold 0.6
property,username,hasfriend,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5648; levenshtein=0.2222; semantic=0.6469; sequence_match=0.3529,False,0.5216,False,top-3 avg score 0.5216 < final_threshold 0.6
property,username,canuse,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5556; levenshtein=0.2500; semantic=0.5794; sequence_match=0.4286,False,0.5212,False,top-3 avg score 0.5212 < final_threshold 0.6
property,username,hasitem,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6012; levenshtein=0.1250; semantic=0.5607; sequence_match=0.4000,False,0.5206,False,top-3 avg score 0.5206 < final_threshold 0.6
property,livesin,hasfriend,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5886; levenshtein=0.2222; semantic=0.5974; sequence_match=0.3750,False,0.5204,False,top-3 avg score 0.5204 < final_threshold 0.6
property,playsgame,hasachievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5709; levenshtein=0.2143; semantic=0.5532; sequence_match=0.4348,False,0.5196,False,top-3 avg score 0.5196 < final_threshold 0.6
property,hasachievement,playsgame,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5709; levenshtein=0.2143; semantic=0.5532; sequence_match=0.4348,False,0.5196,False,top-3 avg score 0.5196 < final_threshold 0.6
property,ownsitem,hastime,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6464; levenshtein=0.2500; semantic=0.5067; sequence_match=0.4000,False,0.5177,False,top-3 avg score 0.5177 < final_threshold 0.6
property,hasitem,makesiap,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6071; levenshtein=0.2500; semantic=0.5415; sequence_match=0.4000,False,0.5162,False,top-3 avg score 0.5162 < final_threshold 0.6
property,isfriendwithplayer,playswith,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5444; levenshtein=0.2222; semantic=0.6310; sequence_match=0.3704,False,0.5153,False,top-3 avg score 0.5153 < final_threshold 0.6
property,hasachievement,received,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6151; levenshtein=0.2857; semantic=0.5669; sequence_match=0.3636,False,0.5152,False,top-3 avg score 0.5152 < final_threshold 0.6
property,username,hastime,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6012; levenshtein=0.2500; semantic=0.5431; sequence_match=0.4000,False,0.5148,False,top-3 avg score 0.5148 < final_threshold 0.6
property,ownsachievement,hastime,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6413; levenshtein=0.2667; semantic=0.5381; sequence_match=0.3636,False,0.5143,False,top-3 avg score 0.5143 < final_threshold 0.6
property,ownsachievement,obtains,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5492; levenshtein=0.2667; semantic=0.7106; sequence_match=0.2727,False,0.5108,False,top-3 avg score 0.5108 < final_threshold 0.6
property,hasgamegenre,hasmadepurchase,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6500; levenshtein=0.4000; semantic=0.4380; sequence_match=0.4444,False,0.5108,False,top-3 avg score 0.5108 < final_threshold 0.6
property,playsgame,canuse,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.2222; semantic=0.5132; sequence_match=0.4000,False,0.5081,False,top-3 avg score 0.5081 < final_threshold 0.6
property,releasedate,playswith,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6027; levenshtein=0.2727; semantic=0.5159; sequence_match=0.4000,False,0.5062,False,top-3 avg score 0.5062 < final_threshold 0.6
property,username,hasachievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5274; levenshtein=0.2143; semantic=0.6211; sequence_match=0.3636,False,0.5040,False,top-3 avg score 0.5040 < final_threshold 0.6
property,eventtime,hasusername,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6027; levenshtein=0.1818; semantic=0.5055; sequence_match=0.4000,False,0.5027,False,top-3 avg score 0.5027 < final_threshold 0.6
property,ownsachievement,hasusername,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5582; levenshtein=0.2000; semantic=0.6419; sequence_match=0.3077,False,0.5026,False,top-3 avg score 0.5026 < final_threshold 0.6
property,hasplayingarea,hasmadepurchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6183; levenshtein=0.2667; semantic=0.4739; sequence_match=0.4138,False,0.5020,False,top-3 avg score 0.5020 < final_threshold 0.6
property,ownsachievement,received,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5861; levenshtein=0.2667; semantic=0.5678; sequence_match=0.3478,False,0.5006,False,top-3 avg score 0.5006 < final_threshold 0.6
property,username,isfriendof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5500; levenshtein=0.3000; semantic=0.6164; sequence_match=0.3333,False,0.4999,False,top-3 avg score 0.4999 < final_threshold 0.6
property,purchasesgameoffering,hasachievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5968; levenshtein=0.2857; semantic=0.4976; sequence_match=0.4000,False,0.4981,False,top-3 avg score 0.4981 < final_threshold 0.6
property,hasachievement,releasedate,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6169; levenshtein=0.1429; semantic=0.5503; sequence_match=0.3200,False,0.4957,False,top-3 avg score 0.4957 < final_threshold 0.6
property,releasedate,hasachievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6169; levenshtein=0.1429; semantic=0.5503; sequence_match=0.3200,False,0.4957,False,top-3 avg score 0.4957 < final_threshold 0.6
property,releasedate,hasusername,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5030; levenshtein=0.2727; semantic=0.5287; sequence_match=0.4545,False,0.4954,False,top-3 avg score 0.4954 < final_threshold 0.6
property,hasitem,hasmadepurchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6159; levenshtein=0.2667; semantic=0.5067; sequence_match=0.3636,False,0.4954,False,top-3 avg score 0.4954 < final_threshold 0.6
property,isfriendwithplayer,played,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4815; levenshtein=0.2778; semantic=0.5880; sequence_match=0.4167,False,0.4954,False,top-3 avg score 0.4954 < final_threshold 0.6
property,ownsitem,playswith,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5694; levenshtein=0.2222; semantic=0.5451; sequence_match=0.3529,False,0.4892,False,top-3 avg score 0.4892 < final_threshold 0.6
property,releasedate,playsgame,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6034; levenshtein=0.3636; semantic=0.4986; sequence_match=0.1000,False,0.4885,False,top-3 avg score 0.4885 < final_threshold 0.6
property,eventtime,releasedate,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5194; levenshtein=0.2727; semantic=0.5434; sequence_match=0.4000,False,0.4876,False,top-3 avg score 0.4876 < final_threshold 0.6
property,playsgame,hasiap,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6111; levenshtein=0.3333; semantic=0.5099; sequence_match=0.1333,False,0.4848,False,top-3 avg score 0.4848 < final_threshold 0.6
property,releasedate,hasiap,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5909; levenshtein=0.2727; semantic=0.5098; sequence_match=0.3529,False,0.4845,False,top-3 avg score 0.4845 < final_threshold 0.6
property,releasedate,hasfriend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5367; levenshtein=0.0909; semantic=0.5149; sequence_match=0.4000,False,0.4839,False,top-3 avg score 0.4839 < final_threshold 0.6
property,eventtime,received,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6481; levenshtein=0.2222; semantic=0.4494; sequence_match=0.3529,False,0.4835,False,top-3 avg score 0.4835 < final_threshold 0.6
property,ownsachievement,hasfriend,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5222; levenshtein=0.2667; semantic=0.5914; sequence_match=0.3333,False,0.4823,False,top-3 avg score 0.4823 < final_threshold 0.6
property,livesin,received,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4901; levenshtein=0.1250; semantic=0.5502; sequence_match=0.4000,False,0.4801,False,top-3 avg score 0.4801 < final_threshold 0.6
property,hasachievement,makesiap,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5940; levenshtein=0.1429; semantic=0.5729; sequence_match=0.2727,False,0.4799,False,top-3 avg score 0.4799 < final_threshold 0.6
property,purchasesgameoffering,hasitem,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6508; levenshtein=0.1905; semantic=0.4304; sequence_match=0.3571,False,0.4795,False,top-3 avg score 0.4795 < final_threshold 0.6
property,playsgame,hasitem,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5886; levenshtein=0.2222; semantic=0.4629; sequence_match=0.3750,False,0.4755,False,top-3 avg score 0.4755 < final_threshold 0.6
property,hasitem,playsgame,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5886; levenshtein=0.2222; semantic=0.4629; sequence_match=0.3750,False,0.4755,False,top-3 avg score 0.4755 < final_threshold 0.6
property,username,hasiap,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.1250; semantic=0.6060; sequence_match=0.2857,False,0.4732,False,top-3 avg score 0.4732 < final_threshold 0.6
property,playsgame,hasfriend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.1111; semantic=0.5266; sequence_match=0.3333,False,0.4718,False,top-3 avg score 0.4718 < final_threshold 0.6
property,hasgamegenre,releasedate,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5707; levenshtein=0.2500; semantic=0.4894; sequence_match=0.3478,False,0.4693,False,top-3 avg score 0.4693 < final_threshold 0.6
property,ownsitem,hasusername,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5492; levenshtein=0.1818; semantic=0.6452; sequence_match=0.2105,False,0.4683,False,top-3 avg score 0.4683 < final_threshold 0.6
property,hasachievement,canuse,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5675; levenshtein=0.1429; semantic=0.5369; sequence_match=0.3000,False,0.4681,False,top-3 avg score 0.4681 < final_threshold 0.6
property,ownsachievement,contains,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6056; levenshtein=0.2667; semantic=0.5290; sequence_match=0.2609,False,0.4671,False,top-3 avg score 0.4671 < final_threshold 0.6
property,hasitem,releasedate,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.2727; semantic=0.4997; sequence_match=0.4444,False,0.4667,False,top-3 avg score 0.4667 < final_threshold 0.6
property,releasedate,hasitem,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.2727; semantic=0.4997; sequence_match=0.4444,False,0.4667,False,top-3 avg score 0.4667 < final_threshold 0.6
property,purchasesgameoffering,hasgenre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6409; levenshtein=0.2857; semantic=0.4082; sequence_match=0.3448,False,0.4646,False,top-3 avg score 0.4646 < final_threshold 0.6
property,hasitem,contains,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4901; levenshtein=0.0000; semantic=0.6366; sequence_match=0.2667,False,0.4644,False,top-3 avg score 0.4644 < final_threshold 0.6
property,hasachievement,isfriendof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4786; levenshtein=0.2143; semantic=0.5810; sequence_match=0.3333,False,0.4643,False,top-3 avg score 0.4643 < final_threshold 0.6
property,ownsachievement,canuse,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.1333; semantic=0.5130; sequence_match=0.2857,False,0.4625,False,top-3 avg score 0.4625 < final_threshold 0.6
property,isfriendwithplayer,livesin,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5974; levenshtein=0.1111; semantic=0.4667; sequence_match=0.3200,False,0.4613,False,top-3 avg score 0.4613 < final_threshold 0.6
property,livesin,hastime,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5238; levenshtein=0.0000; semantic=0.5737; sequence_match=0.2857,False,0.4611,False,top-3 avg score 0.4611 < final_threshold 0.6
property,isfriendwithplayer,releasedate,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5798; levenshtein=0.2222; semantic=0.4562; sequence_match=0.3448,False,0.4603,False,top-3 avg score 0.4603 < final_threshold 0.6
property,ownsachievement,livesin,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4460; levenshtein=0.2667; semantic=0.5709; sequence_match=0.3636,False,0.4602,False,top-3 avg score 0.4602 < final_threshold 0.6
property,iseventassociatedtoplayer,hasachievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5904; levenshtein=0.1600; semantic=0.4803; sequence_match=0.3077,False,0.4595,False,top-3 avg score 0.4595 < final_threshold 0.6
property,hasplayingarea,makesiap,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5940; levenshtein=0.2143; semantic=0.5102; sequence_match=0.2727,False,0.4590,False,top-3 avg score 0.4590 < final_threshold 0.6
property,ownsachievement,hasgenre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6056; levenshtein=0.2000; semantic=0.5085; sequence_match=0.2609,False,0.4583,False,top-3 avg score 0.4583 < final_threshold 0.6
