id,source,term_type,axiom_type,term,dl,status,note
AX15-gold,gold,ObjectProperty,Domain,assigner,∃assigner.⊤ ⊑ (Policy ⊔ Rule),Skip,subject 'assigner' not in alignment table
AX15-pred,pred,-,-,-,(subject not in alignment table),-,-
AX16-gold,gold,ObjectProperty,Range,assigner,⊤ ⊑ ∀assigner.Party,Skip,subject 'assigner' not in alignment table
AX16-pred,pred,-,-,-,(subject not in alignment table),-,-
AX17-gold,gold,ObjectProperty,SubPropertyOf,assigner,assigner ⊑ function,Skip,subject 'assigner' not in alignment table
AX17-pred,pred,-,-,-,(subject not in alignment table),-,-
AX18-gold,gold,ObjectProperty,Domain,conflict,∃conflict.⊤ ⊑ Policy,Skip,subject 'conflict' not in alignment table
AX18-pred,pred,-,-,-,(subject not in alignment table),-,-
AX19-gold,gold,ObjectProperty,Range,conflict,⊤ ⊑ ∀conflict.ConflictTerm,Skip,subject 'conflict' not in alignment table
AX19-pred,pred,-,-,-,(subject not in alignment table),-,-
AX20-gold,gold,ObjectProperty,Domain,consequence,∃consequence.⊤ ⊑ Duty,Mismatch,pred AX56 differs: class 'Duty' not aligned to 'Duty Consequence'
AX20-pred,pred,ObjectProperty,Domain,consequent duty,∃consequent duty.⊤ ⊑ Duty Consequence,-,-
AX21-gold,gold,ObjectProperty,Range,consequence,⊤ ⊑ ∀consequence.Duty,TP,matched pred AX57
AX21-pred,pred,ObjectProperty,Range,consequent duty,⊤ ⊑ ∀consequent duty.Duty,-,-
AX22-gold,gold,ObjectProperty,SubPropertyOf,consequence,consequence ⊑ failure,FN,pred has no SubPropertyOf axiom on 'consequent duty'
AX22-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX23-gold,gold,ObjectProperty,Domain,constraint,∃constraint.⊤ ⊑ (Policy ⊔ Rule),Mismatch,pred AX62 differs: expr_type ObjectUnionOf vs Class
AX23-pred,pred,ObjectProperty,Domain,constrains,∃constrains.⊤ ⊑ Constraint,-,-
AX24-gold,gold,ObjectProperty,Range,constraint,⊤ ⊑ ∀constraint.(Constraint ⊔ LogicalConstraint),Mismatch,pred AX63 differs: expr_type ObjectUnionOf vs Class
AX24-pred,pred,ObjectProperty,Range,constrains,⊤ ⊑ ∀constrains.Constraint on Requirement,-,-
AX25-gold,gold,ObjectProperty,SubPropertyOf,contractedParty,contractedParty ⊑ function,Skip,subject 'contractedParty' not in alignment table
AX25-pred,pred,-,-,-,(subject not in alignment table),-,-
AX26-gold,gold,ObjectProperty,Domain,duty,∃duty.⊤ ⊑ Permission,Mismatch,pred AX80 differs: class 'Permission' not aligned to 'Duty'
AX26-pred,pred,ObjectProperty,Domain,has duty type,∃has duty type.⊤ ⊑ Duty,-,-
AX27-gold,gold,ObjectProperty,Range,duty,⊤ ⊑ ∀duty.Duty,Mismatch,pred AX81 differs: class 'Duty' not aligned to 'Duty Type'
AX27-pred,pred,ObjectProperty,Range,has duty type,⊤ ⊑ ∀has duty type.Duty Type,-,-
AX28-gold,gold,ObjectProperty,Domain,failure,∃failure.⊤ ⊑ Rule,Mismatch,pred AX71 differs: class 'Rule' not aligned to 'Rule Activation'
AX28-pred,pred,ObjectProperty,Domain,failed rule,∃failed rule.⊤ ⊑ Rule Activation,-,-
AX29-gold,gold,ObjectProperty,Range,failure,⊤ ⊑ ∀failure.Rule,TP,matched pred AX72
AX29-pred,pred,ObjectProperty,Range,failed rule,⊤ ⊑ ∀failed rule.Rule,-,-
AX30-gold,gold,ObjectProperty,Domain,function,∃function.⊤ ⊑ (Policy ⊔ Rule),Skip,subject 'function' not in alignment table
AX30-pred,pred,-,-,-,(subject not in alignment table),-,-
AX31-gold,gold,ObjectProperty,Range,function,⊤ ⊑ ∀function.Party,Skip,subject 'function' not in alignment table
AX31-pred,pred,-,-,-,(subject not in alignment table),-,-
AX32-gold,gold,ObjectProperty,Domain,hasPolicy,∃hasPolicy.⊤ ⊑ Asset,Skip,subject 'hasPolicy' not in alignment table
AX32-pred,pred,-,-,-,(subject not in alignment table),-,-
AX33-gold,gold,ObjectProperty,Range,hasPolicy,⊤ ⊑ ∀hasPolicy.Policy,Skip,subject 'hasPolicy' not in alignment table
AX33-pred,pred,-,-,-,(subject not in alignment table),-,-
AX34-gold,gold,ObjectProperty,Domain,implies,∃implies.⊤ ⊑ Action,Skip,subject 'implies' not in alignment table
AX34-pred,pred,-,-,-,(subject not in alignment table),-,-
AX35-gold,gold,ObjectProperty,Range,implies,⊤ ⊑ ∀implies.Action,Skip,subject 'implies' not in alignment table
AX35-pred,pred,-,-,-,(subject not in alignment table),-,-
AX36-gold,gold,ObjectProperty,Domain,inheritFrom,∃inheritFrom.⊤ ⊑ Policy,Mismatch,pred AX112 differs: class 'Policy' not aligned to 'Inheritance'
AX36-pred,pred,ObjectProperty,Domain,inherits from,∃inherits from.⊤ ⊑ Inheritance,-,-
AX37-gold,gold,ObjectProperty,Range,inheritFrom,⊤ ⊑ ∀inheritFrom.Policy,Mismatch,pred AX113 differs: expr_type Class vs Top
AX37-pred,pred,ObjectProperty,Range,inherits from,⊤ ⊑ ∀inherits from.⊤,-,-
AX38-gold,gold,ObjectProperty,Domain,leftOperand,∃leftOperand.⊤ ⊑ Constraint,Skip,subject 'leftOperand' not in alignment table
AX38-pred,pred,-,-,-,(subject not in alignment table),-,-
AX39-gold,gold,ObjectProperty,Range,leftOperand,⊤ ⊑ ∀leftOperand.LeftOperand,Skip,subject 'leftOperand' not in alignment table
AX39-pred,pred,-,-,-,(subject not in alignment table),-,-
AX40-gold,gold,ObjectProperty,Domain,obligation,∃obligation.⊤ ⊑ Policy,Skip,subject 'obligation' not in alignment table
AX40-pred,pred,-,-,-,(subject not in alignment table),-,-
AX41-gold,gold,ObjectProperty,Range,obligation,⊤ ⊑ ∀obligation.Duty,Skip,subject 'obligation' not in alignment table
AX41-pred,pred,-,-,-,(subject not in alignment table),-,-
AX42-gold,gold,ObjectProperty,Domain,operand,∃operand.⊤ ⊑ LogicalConstraint,Mismatch,pred AX95 differs: class 'LogicalConstraint' not aligned to 'Logical Expression'
AX42-pred,pred,ObjectProperty,Domain,has operand,∃has operand.⊤ ⊑ Logical Expression,-,-
AX43-gold,gold,ObjectProperty,Domain,operator,∃operator.⊤ ⊑ Constraint,TP,matched pred AX98
AX43-pred,pred,ObjectProperty,Domain,has operator,∃has operator.⊤ ⊑ Constraint,-,-
AX44-gold,gold,ObjectProperty,Range,operator,⊤ ⊑ ∀operator.Operator,Mismatch,pred AX99 differs: class 'Operator' not aligned to 'Constraint Operator'
AX44-pred,pred,ObjectProperty,Range,has operator,⊤ ⊑ ∀has operator.Constraint Operator,-,-
AX45-gold,gold,ObjectProperty,SubPropertyOf,or,or ⊑ operand,Skip,subject 'or' not in alignment table
AX45-pred,pred,-,-,-,(subject not in alignment table),-,-
AX46-gold,gold,ObjectProperty,Domain,partOf,∃partOf.⊤ ⊑ (Asset ⊔ Party),Skip,subject 'partOf' not in alignment table
AX46-pred,pred,-,-,-,(subject not in alignment table),-,-
AX47-gold,gold,ObjectProperty,Range,partOf,⊤ ⊑ ∀partOf.(AssetCollection),Skip,subject 'partOf' not in alignment table
AX47-pred,pred,-,-,-,(subject not in alignment table),-,-
AX48-gold,gold,ObjectProperty,Domain,permission,∃permission.⊤ ⊑ Policy,Mismatch,pred AX101 differs: class 'Policy' not aligned to 'Permission'
AX48-pred,pred,ObjectProperty,Domain,has permission type,∃has permission type.⊤ ⊑ Permission,-,-
AX49-gold,gold,ObjectProperty,Range,permission,⊤ ⊑ ∀permission.Permission,Mismatch,pred AX102 differs: class 'Permission' not aligned to 'Permission Type'
AX49-pred,pred,ObjectProperty,Range,has permission type,⊤ ⊑ ∀has permission type.Permission Type,-,-
AX50-gold,gold,ObjectProperty,Domain,prohibition,∃prohibition.⊤ ⊑ Policy,Mismatch,pred AX126 differs: class 'Policy' not aligned to 'Remedy for Violation'
AX50-pred,pred,ObjectProperty,Domain,remedy for prohibition,∃remedy for prohibition.⊤ ⊑ Remedy for Violation,-,-
AX51-gold,gold,ObjectProperty,Range,prohibition,⊤ ⊑ ∀prohibition.Prohibition,TP,matched pred AX127
AX51-pred,pred,ObjectProperty,Range,remedy for prohibition,⊤ ⊑ ∀remedy for prohibition.Prohibition,-,-
AX52-gold,gold,ObjectProperty,Domain,relation,∃relation.⊤ ⊑ (Policy ⊔ Rule),Skip,subject 'relation' not in alignment table
AX52-pred,pred,-,-,-,(subject not in alignment table),-,-
AX53-gold,gold,ObjectProperty,Range,relation,⊤ ⊑ ∀relation.Asset,Skip,subject 'relation' not in alignment table
AX53-pred,pred,-,-,-,(subject not in alignment table),-,-
AX54-gold,gold,ObjectProperty,Domain,remedy,∃remedy.⊤ ⊑ Prohibition,Skip,subject 'remedy' not in alignment table
AX54-pred,pred,-,-,-,(subject not in alignment table),-,-
AX55-gold,gold,ObjectProperty,Range,remedy,⊤ ⊑ ∀remedy.Duty,Skip,subject 'remedy' not in alignment table
AX55-pred,pred,-,-,-,(subject not in alignment table),-,-
AX56-gold,gold,ObjectProperty,SubPropertyOf,remedy,remedy ⊑ failure,Skip,subject 'remedy' not in alignment table
AX56-pred,pred,-,-,-,(subject not in alignment table),-,-
AX57-gold,gold,ObjectProperty,Domain,target,∃target.⊤ ⊑ (Policy ⊔ Rule),Skip,subject 'target' not in alignment table
AX57-pred,pred,-,-,-,(subject not in alignment table),-,-
AX58-gold,gold,ObjectProperty,Range,target,⊤ ⊑ ∀target.Asset,Skip,subject 'target' not in alignment table
AX58-pred,pred,-,-,-,(subject not in alignment table),-,-
AX59-gold,gold,ObjectProperty,SubPropertyOf,target,target ⊑ relation,Skip,subject 'target' not in alignment table
AX59-pred,pred,-,-,-,(subject not in alignment table),-,-
AX60-gold,gold,ObjectProperty,SubPropertyOf,xone,xone ⊑ operand,Skip,subject 'xone' not in alignment table
AX60-pred,pred,-,-,-,(subject not in alignment table),-,-
AX6-pred,pred,Class,Declaration,Asset,Declaration: Asset (Class),FP,pred Declaration axiom on 'Asset' not matched by any gold axiom on 'Asset'
AX6-gold,gold,-,-,-,(no gold counterpart),-,-
AX7-pred,pred,Class,Declaration,Condition,Declaration: Condition (Class),FP,pred Declaration axiom on 'Condition' not matched by any gold axiom on 'Action'
AX7-gold,gold,-,-,-,(no gold counterpart),-,-
AX8-pred,pred,Class,Declaration,Conflict Resolution Strategy,Declaration: Conflict Resolution Strategy (Class),FP,pred Declaration axiom on 'Conflict Resolution Strategy' not matched by any gold axiom on 'ConflictTerm'
AX8-gold,gold,-,-,-,(no gold counterpart),-,-
AX9-pred,pred,Class,Declaration,Constraint,Declaration: Constraint (Class),FP,pred Declaration axiom on 'Constraint' not matched by any gold axiom on 'Constraint'
AX9-gold,gold,-,-,-,(no gold counterpart),-,-
AX17-pred,pred,Class,Declaration,Duty,Declaration: Duty (Class),FP,pred Declaration axiom on 'Duty' not matched by any gold axiom on 'Duty'
AX17-gold,gold,-,-,-,(no gold counterpart),-,-
AX27-pred,pred,Class,Declaration,Logical Operand,Declaration: Logical Operand (Class),FP,pred Declaration axiom on 'Logical Operand' not matched by any gold axiom on 'LogicalConstraint'
AX27-gold,gold,-,-,-,(no gold counterpart),-,-
AX31-pred,pred,Class,Declaration,Operator,Declaration: Operator (Class),FP,pred Declaration axiom on 'Operator' not matched by any gold axiom on 'Operator'
AX31-gold,gold,-,-,-,(no gold counterpart),-,-
AX34-pred,pred,Class,Declaration,Permission,Declaration: Permission (Class),FP,pred Declaration axiom on 'Permission' not matched by any gold axiom on 'Permission'
AX34-gold,gold,-,-,-,(no gold counterpart),-,-
AX36-pred,pred,Class,Declaration,Policy,Declaration: Policy (Class),FP,pred Declaration axiom on 'Policy' not matched by any gold axiom on 'Policy'
AX36-gold,gold,-,-,-,(no gold counterpart),-,-
AX37-pred,pred,Class,Declaration,Prohibition,Declaration: Prohibition (Class),FP,pred Declaration axiom on 'Prohibition' not matched by any gold axiom on 'Prohibition'
AX37-gold,gold,-,-,-,(no gold counterpart),-,-
AX41-pred,pred,Class,Declaration,Rule,Declaration: Rule (Class),FP,pred Declaration axiom on 'Rule' not matched by any gold axiom on 'Rule'
AX41-gold,gold,-,-,-,(no gold counterpart),-,-
AX55-pred,pred,ObjectProperty,Declaration,consequent duty,Declaration: consequent duty (ObjectProperty),FP,pred Declaration axiom on 'consequent duty' not matched by any gold axiom on 'consequence'
AX55-gold,gold,-,-,-,(no gold counterpart),-,-
AX61-pred,pred,ObjectProperty,Declaration,constrains,Declaration: constrains (ObjectProperty),FP,pred Declaration axiom on 'constrains' not matched by any gold axiom on 'constraint'
AX61-gold,gold,-,-,-,(no gold counterpart),-,-
AX70-pred,pred,ObjectProperty,Declaration,failed rule,Declaration: failed rule (ObjectProperty),FP,pred Declaration axiom on 'failed rule' not matched by any gold axiom on 'failure'
AX70-gold,gold,-,-,-,(no gold counterpart),-,-
AX79-pred,pred,ObjectProperty,Declaration,has duty type,Declaration: has duty type (ObjectProperty),FP,pred Declaration axiom on 'has duty type' not matched by any gold axiom on 'duty'
AX79-gold,gold,-,-,-,(no gold counterpart),-,-
AX94-pred,pred,ObjectProperty,Declaration,has operand,Declaration: has operand (ObjectProperty),FP,pred Declaration axiom on 'has operand' not matched by any gold axiom on 'operand'
AX94-gold,gold,-,-,-,(no gold counterpart),-,-
AX96-pred,pred,ObjectProperty,Range,has operand,⊤ ⊑ ∀has operand.Logical Expression,FP,pred Range axiom on 'has operand' not matched by any gold axiom on 'operand'
AX96-gold,gold,-,-,-,(no gold counterpart),-,-
AX97-pred,pred,ObjectProperty,Declaration,has operator,Declaration: has operator (ObjectProperty),FP,pred Declaration axiom on 'has operator' not matched by any gold axiom on 'operator'
AX97-gold,gold,-,-,-,(no gold counterpart),-,-
AX100-pred,pred,ObjectProperty,Declaration,has permission type,Declaration: has permission type (ObjectProperty),FP,pred Declaration axiom on 'has permission type' not matched by any gold axiom on 'permission'
AX100-gold,gold,-,-,-,(no gold counterpart),-,-
AX111-pred,pred,ObjectProperty,Declaration,inherits from,Declaration: inherits from (ObjectProperty),FP,pred Declaration axiom on 'inherits from' not matched by any gold axiom on 'inheritFrom'
AX111-gold,gold,-,-,-,(no gold counterpart),-,-
AX125-pred,pred,ObjectProperty,Declaration,remedy for prohibition,Declaration: remedy for prohibition (ObjectProperty),FP,pred Declaration axiom on 'remedy for prohibition' not matched by any gold axiom on 'prohibition'
AX125-gold,gold,-,-,-,(no gold counterpart),-,-
