id,source,term_type,axiom_type,term,dl,status,note
AX28-gold,gold,Class,Declaration,file rendering,Declaration: file rendering (Class),Skip,subject 'file rendering' not in alignment table
AX28-pred,pred,-,-,-,(subject not in alignment table),-,-
AX29-gold,gold,Class,Declaration,function,Declaration: function (Class),Skip,subject 'function' not in alignment table
AX29-pred,pred,-,-,-,(subject not in alignment table),-,-
AX30-gold,gold,Class,Declaration,licence,Declaration: licence (Class),TP,matched pred AX7
AX30-pred,pred,Class,Declaration,License,Declaration: License (Class),-,-
AX31-gold,gold,Class,Declaration,plain text file format,Declaration: plain text file format (Class),Skip,subject 'plain text file format' not in alignment table
AX31-pred,pred,-,-,-,(subject not in alignment table),-,-
AX32-gold,gold,Class,Declaration,programming language,Declaration: programming language (Class),TP,matched pred AX10
AX32-pred,pred,Class,Declaration,Programming Language,Declaration: Programming Language (Class),-,-
AX33-gold,gold,Class,Declaration,software,Declaration: software (Class),TP,matched pred AX11
AX33-pred,pred,Class,Declaration,Software,Declaration: Software (Class),-,-
AX34-gold,gold,Class,Declaration,software developer organization,Declaration: software developer organization (Class),TP,matched pred AX13
AX34-pred,pred,Class,Declaration,Software Version,Declaration: Software Version (Class),-,-
AX35-gold,gold,Class,Declaration,software developer role,Declaration: software developer role (Class),TP,matched pred AX4
AX35-pred,pred,Class,Declaration,Developer,Declaration: Developer (Class),-,-
AX36-gold,gold,Class,Declaration,software interface,Declaration: software interface (Class),TP,matched pred AX12
AX36-pred,pred,Class,Declaration,Software Type,Declaration: Software Type (Class),-,-
AX37-gold,gold,Class,Declaration,text editing,Declaration: text editing (Class),Skip,subject 'text editing' not in alignment table
AX37-pred,pred,-,-,-,(subject not in alignment table),-,-
AX38-gold,gold,Class,Declaration,version number,Declaration: version number (Class),Skip,subject 'version number' not in alignment table
AX38-pred,pred,-,-,-,(subject not in alignment table),-,-
AX39-gold,gold,Class,Declaration,web service,Declaration: web service (Class),Skip,subject 'web service' not in alignment table
AX39-pred,pred,-,-,-,(subject not in alignment table),-,-
AX40-gold,gold,Class,SubClassOf,web service,web service ⊑ software interface,Skip,subject 'web service' not in alignment table
AX40-pred,pred,-,-,-,(subject not in alignment table),-,-
AX41-gold,gold,ObjectProperty,Declaration,has clause,Declaration: has clause (ObjectProperty),Skip,subject 'has clause' not in alignment table
AX41-pred,pred,-,-,-,(subject not in alignment table),-,-
AX42-gold,gold,ObjectProperty,Declaration,has declared status,Declaration: has declared status (ObjectProperty),Skip,subject 'has declared status' not in alignment table
AX42-pred,pred,-,-,-,(subject not in alignment table),-,-
AX43-gold,gold,ObjectProperty,Range,has declared status,⊤ ⊑ ∀has declared status.Development status,Skip,subject 'has declared status' not in alignment table
AX43-pred,pred,-,-,-,(subject not in alignment table),-,-
AX44-gold,gold,ObjectProperty,Declaration,has format specification,Declaration: has format specification (ObjectProperty),Skip,subject 'has format specification' not in alignment table
AX44-pred,pred,-,-,-,(subject not in alignment table),-,-
AX45-gold,gold,ObjectProperty,Domain,has format specification,∃has format specification.⊤ ⊑ data item,Skip,subject 'has format specification' not in alignment table
AX45-pred,pred,-,-,-,(subject not in alignment table),-,-
AX46-gold,gold,ObjectProperty,Range,has format specification,⊤ ⊑ ∀has format specification.data format specification,Skip,subject 'has format specification' not in alignment table
AX46-pred,pred,-,-,-,(subject not in alignment table),-,-
AX47-gold,gold,ObjectProperty,SubPropertyOf,has format specification,has format specification ⊑ is encoded in,Skip,subject 'has format specification' not in alignment table
AX47-pred,pred,-,-,-,(subject not in alignment table),-,-
AX48-gold,gold,ObjectProperty,Declaration,has function,Declaration: has function (ObjectProperty),Skip,subject 'has function' not in alignment table
AX48-pred,pred,-,-,-,(subject not in alignment table),-,-
AX49-gold,gold,ObjectProperty,Range,has function,⊤ ⊑ ∀has function.function,Skip,subject 'has function' not in alignment table
AX49-pred,pred,-,-,-,(subject not in alignment table),-,-
AX50-gold,gold,ObjectProperty,Declaration,has input,Declaration: has input (ObjectProperty),TP,matched pred AX27
AX50-pred,pred,ObjectProperty,Declaration,has input format,Declaration: has input format (ObjectProperty),-,-
AX51-gold,gold,ObjectProperty,Declaration,has interface,Declaration: has interface (ObjectProperty),Skip,subject 'has interface' not in alignment table
AX51-pred,pred,-,-,-,(subject not in alignment table),-,-
AX52-gold,gold,ObjectProperty,Range,has interface,⊤ ⊑ ∀has interface.software interface,Skip,subject 'has interface' not in alignment table
AX52-pred,pred,-,-,-,(subject not in alignment table),-,-
AX53-gold,gold,ObjectProperty,Declaration,has license,Declaration: has license (ObjectProperty),TP,matched pred AX30
AX53-pred,pred,ObjectProperty,Declaration,has license,Declaration: has license (ObjectProperty),-,-
AX54-gold,gold,ObjectProperty,Declaration,has output,Declaration: has output (ObjectProperty),TP,matched pred AX36
AX54-pred,pred,ObjectProperty,Declaration,has output format,Declaration: has output format (ObjectProperty),-,-
AX55-gold,gold,ObjectProperty,Declaration,has specified data input,Declaration: has specified data input (ObjectProperty),Skip,subject 'has specified data input' not in alignment table
AX55-pred,pred,-,-,-,(subject not in alignment table),-,-
AX56-gold,gold,ObjectProperty,Range,has specified data input,⊤ ⊑ ∀has specified data input.data item,Skip,subject 'has specified data input' not in alignment table
AX56-pred,pred,-,-,-,(subject not in alignment table),-,-
AX57-gold,gold,ObjectProperty,Declaration,has specified data output,Declaration: has specified data output (ObjectProperty),Skip,subject 'has specified data output' not in alignment table
AX57-pred,pred,-,-,-,(subject not in alignment table),-,-
AX58-gold,gold,ObjectProperty,Range,has specified data output,⊤ ⊑ ∀has specified data output.data item,Skip,subject 'has specified data output' not in alignment table
AX58-pred,pred,-,-,-,(subject not in alignment table),-,-
AX59-gold,gold,ObjectProperty,Declaration,has version,Declaration: has version (ObjectProperty),TP,matched pred AX42
AX59-pred,pred,ObjectProperty,Declaration,has version,Declaration: has version (ObjectProperty),-,-
AX60-gold,gold,ObjectProperty,Range,has version,⊤ ⊑ ∀has version.version number,Mismatch,pred AX44 differs: class 'version number' not aligned to 'Software Version'
AX60-pred,pred,ObjectProperty,Range,has version,⊤ ⊑ ∀has version.Software Version,-,-
AX61-gold,gold,ObjectProperty,Declaration,implements,Declaration: implements (ObjectProperty),TP,matched pred AX45
AX61-pred,pred,ObjectProperty,Declaration,implemented in,Declaration: implemented in (ObjectProperty),-,-
AX62-gold,gold,ObjectProperty,Range,implements,⊤ ⊑ ∀implements.algorithm,Mismatch,pred AX47 differs: class 'algorithm' not aligned to 'Programming Language'
AX62-pred,pred,ObjectProperty,Range,implemented in,⊤ ⊑ ∀implemented in.Programming Language,-,-
AX63-gold,gold,ObjectProperty,Characteristics,is alternative format of,Symmetric(is alternative format of),Skip,subject 'is alternative format of' not in alignment table
AX63-pred,pred,-,-,-,(subject not in alignment table),-,-
AX64-gold,gold,ObjectProperty,Declaration,is alternative format of,Declaration: is alternative format of (ObjectProperty),Skip,subject 'is alternative format of' not in alignment table
AX64-pred,pred,-,-,-,(subject not in alignment table),-,-
AX65-gold,gold,ObjectProperty,Domain,is alternative format of,∃is alternative format of.⊤ ⊑ data format specification,Skip,subject 'is alternative format of' not in alignment table
AX65-pred,pred,-,-,-,(subject not in alignment table),-,-
AX66-gold,gold,ObjectProperty,Range,is alternative format of,⊤ ⊑ ∀is alternative format of.data format specification,Skip,subject 'is alternative format of' not in alignment table
AX66-pred,pred,-,-,-,(subject not in alignment table),-,-
AX67-gold,gold,ObjectProperty,Declaration,is developed by,Declaration: is developed by (ObjectProperty),TP,matched pred AX15
AX67-pred,pred,ObjectProperty,Declaration,developed by,Declaration: developed by (ObjectProperty),-,-
AX68-gold,gold,ObjectProperty,Declaration,is encoded in,Declaration: is encoded in (ObjectProperty),Skip,subject 'is encoded in' not in alignment table
AX68-pred,pred,-,-,-,(subject not in alignment table),-,-
AX69-gold,gold,ObjectProperty,Declaration,is software for,Declaration: is software for (ObjectProperty),Skip,subject 'is software for' not in alignment table
AX69-pred,pred,-,-,-,(subject not in alignment table),-,-
AX70-gold,gold,ObjectProperty,InverseOf,is software for,is software for ≡ uses software⁻,Skip,subject 'is software for' not in alignment table
AX70-pred,pred,-,-,-,(subject not in alignment table),-,-
AX71-gold,gold,ObjectProperty,Declaration,uses platform,Declaration: uses platform (ObjectProperty),TP,matched pred AX51
AX71-pred,pred,ObjectProperty,Declaration,runs on platform,Declaration: runs on platform (ObjectProperty),-,-
AX72-gold,gold,ObjectProperty,Declaration,uses software,Declaration: uses software (ObjectProperty),TP,matched pred AX39
AX72-pred,pred,ObjectProperty,Declaration,has software type,Declaration: has software type (ObjectProperty),-,-
AX73-gold,gold,ObjectProperty,Domain,uses software,∃uses software.⊤ ⊑ ⊤,Mismatch,pred AX40 differs: expr_type Top vs Class
AX73-pred,pred,ObjectProperty,Domain,has software type,∃has software type.⊤ ⊑ Software,-,-
AX74-gold,gold,ObjectProperty,InverseOf,uses software,uses software ≡ is software for⁻,FN,pred has no InverseOf axiom on 'has software type'
AX74-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX75-gold,gold,ObjectProperty,Range,uses software,⊤ ⊑ ∀uses software.⊤,Mismatch,pred AX41 differs: expr_type Top vs Class
AX75-pred,pred,ObjectProperty,Range,has software type,⊤ ⊑ ∀has software type.Software Type,-,-
AX76-gold,gold,DatatypeProperty,Declaration,has documentation,Declaration: has documentation (DatatypeProperty),TP,matched pred AX73
AX76-pred,pred,DatatypeProperty,Declaration,has documentation URL,Declaration: has documentation URL (DatatypeProperty),-,-
AX77-gold,gold,DatatypeProperty,Range,has documentation,has documentation maps-to xsd:string,Mismatch,pred AX75 differs: expr_type Datatype vs Top
AX77-pred,pred,DatatypeProperty,Range,has documentation URL,has documentation URL maps-to ⊤,-,-
AX78-gold,gold,DatatypeProperty,Declaration,has download location,Declaration: has download location (DatatypeProperty),TP,matched pred AX77
AX78-pred,pred,DatatypeProperty,Declaration,has download URL,Declaration: has download URL (DatatypeProperty),-,-
AX79-gold,gold,DatatypeProperty,Range,has download location,has download location maps-to xsd:string,Mismatch,pred AX79 differs: expr_type Datatype vs Top
AX79-pred,pred,DatatypeProperty,Range,has download URL,has download URL maps-to ⊤,-,-
AX80-gold,gold,DatatypeProperty,SubPropertyOf,has download location,has download location ⊑ has website homepage,FN,pred has no SubPropertyOf axiom on 'has download URL'
AX80-pred,pred,-,-,-,(no pred axiom on aligned subject),-,-
AX81-gold,gold,DatatypeProperty,Declaration,has release date,Declaration: has release date (DatatypeProperty),TP,matched pred AX85
AX81-pred,pred,DatatypeProperty,Declaration,has release date,Declaration: has release date (DatatypeProperty),-,-
AX82-gold,gold,DatatypeProperty,Range,has release date,has release date maps-to xsd:string,Mismatch,pred AX87 differs: expr_type Datatype vs Top
AX82-pred,pred,DatatypeProperty,Range,has release date,has release date maps-to ⊤,-,-
AX83-gold,gold,DatatypeProperty,Declaration,has support URL,Declaration: has support URL (DatatypeProperty),TP,matched pred AX89
AX83-pred,pred,DatatypeProperty,Declaration,has support URL,Declaration: has support URL (DatatypeProperty),-,-
AX84-gold,gold,DatatypeProperty,Range,has support URL,has support URL maps-to ⊤,TP,matched pred AX91
AX84-pred,pred,DatatypeProperty,Range,has support URL,has support URL maps-to ⊤,-,-
AX85-gold,gold,DatatypeProperty,Declaration,has website homepage,Declaration: has website homepage (DatatypeProperty),TP,matched pred AX81
AX85-pred,pred,DatatypeProperty,Declaration,has homepage URL,Declaration: has homepage URL (DatatypeProperty),-,-
AX86-gold,gold,DatatypeProperty,Range,has website homepage,has website homepage maps-to ⊤,TP,matched pred AX83
AX86-pred,pred,DatatypeProperty,Range,has homepage URL,has homepage URL maps-to ⊤,-,-
AX16-pred,pred,ObjectProperty,Domain,developed by,∃developed by.⊤ ⊑ Software,FP,pred Domain axiom on 'developed by' not matched by any gold axiom on 'is developed by'
AX16-gold,gold,-,-,-,(no gold counterpart),-,-
AX17-pred,pred,ObjectProperty,Range,developed by,⊤ ⊑ ∀developed by.Developer,FP,pred Range axiom on 'developed by' not matched by any gold axiom on 'is developed by'
AX17-gold,gold,-,-,-,(no gold counterpart),-,-
AX28-pred,pred,ObjectProperty,Domain,has input format,∃has input format.⊤ ⊑ Software,FP,pred Domain axiom on 'has input format' not matched by any gold axiom on 'has input'
AX28-gold,gold,-,-,-,(no gold counterpart),-,-
AX29-pred,pred,ObjectProperty,Range,has input format,⊤ ⊑ ∀has input format.Data Format,FP,pred Range axiom on 'has input format' not matched by any gold axiom on 'has input'
AX29-gold,gold,-,-,-,(no gold counterpart),-,-
AX31-pred,pred,ObjectProperty,Domain,has license,∃has license.⊤ ⊑ Software,FP,pred Domain axiom on 'has license' not matched by any gold axiom on 'has license'
AX31-gold,gold,-,-,-,(no gold counterpart),-,-
AX32-pred,pred,ObjectProperty,Range,has license,⊤ ⊑ ∀has license.License,FP,pred Range axiom on 'has license' not matched by any gold axiom on 'has license'
AX32-gold,gold,-,-,-,(no gold counterpart),-,-
AX37-pred,pred,ObjectProperty,Domain,has output format,∃has output format.⊤ ⊑ Software,FP,pred Domain axiom on 'has output format' not matched by any gold axiom on 'has output'
AX37-gold,gold,-,-,-,(no gold counterpart),-,-
AX38-pred,pred,ObjectProperty,Range,has output format,⊤ ⊑ ∀has output format.Data Format,FP,pred Range axiom on 'has output format' not matched by any gold axiom on 'has output'
AX38-gold,gold,-,-,-,(no gold counterpart),-,-
AX43-pred,pred,ObjectProperty,Domain,has version,∃has version.⊤ ⊑ Software,FP,pred Domain axiom on 'has version' not matched by any gold axiom on 'has version'
AX43-gold,gold,-,-,-,(no gold counterpart),-,-
AX46-pred,pred,ObjectProperty,Domain,implemented in,∃implemented in.⊤ ⊑ Software,FP,pred Domain axiom on 'implemented in' not matched by any gold axiom on 'implements'
AX46-gold,gold,-,-,-,(no gold counterpart),-,-
AX52-pred,pred,ObjectProperty,Domain,runs on platform,∃runs on platform.⊤ ⊑ Software,FP,pred Domain axiom on 'runs on platform' not matched by any gold axiom on 'uses platform'
AX52-gold,gold,-,-,-,(no gold counterpart),-,-
AX53-pred,pred,ObjectProperty,Range,runs on platform,⊤ ⊑ ∀runs on platform.Platform,FP,pred Range axiom on 'runs on platform' not matched by any gold axiom on 'uses platform'
AX53-gold,gold,-,-,-,(no gold counterpart),-,-
AX72-pred,pred,DatatypeProperty,Characteristics,has documentation URL,Functional(has documentation URL),FP,pred Characteristics axiom on 'has documentation URL' not matched by any gold axiom on 'has documentation'
AX72-gold,gold,-,-,-,(no gold counterpart),-,-
AX74-pred,pred,DatatypeProperty,Domain,has documentation URL,∃has documentation URL.⊤ ⊑ Software,FP,pred Domain axiom on 'has documentation URL' not matched by any gold axiom on 'has documentation'
AX74-gold,gold,-,-,-,(no gold counterpart),-,-
AX76-pred,pred,DatatypeProperty,Characteristics,has download URL,Functional(has download URL),FP,pred Characteristics axiom on 'has download URL' not matched by any gold axiom on 'has download location'
AX76-gold,gold,-,-,-,(no gold counterpart),-,-
AX78-pred,pred,DatatypeProperty,Domain,has download URL,∃has download URL.⊤ ⊑ Software,FP,pred Domain axiom on 'has download URL' not matched by any gold axiom on 'has download location'
AX78-gold,gold,-,-,-,(no gold counterpart),-,-
AX80-pred,pred,DatatypeProperty,Characteristics,has homepage URL,Functional(has homepage URL),FP,pred Characteristics axiom on 'has homepage URL' not matched by any gold axiom on 'has website homepage'
AX80-gold,gold,-,-,-,(no gold counterpart),-,-
AX82-pred,pred,DatatypeProperty,Domain,has homepage URL,∃has homepage URL.⊤ ⊑ Software,FP,pred Domain axiom on 'has homepage URL' not matched by any gold axiom on 'has website homepage'
AX82-gold,gold,-,-,-,(no gold counterpart),-,-
AX84-pred,pred,DatatypeProperty,Characteristics,has release date,Functional(has release date),FP,pred Characteristics axiom on 'has release date' not matched by any gold axiom on 'has release date'
AX84-gold,gold,-,-,-,(no gold counterpart),-,-
AX86-pred,pred,DatatypeProperty,Domain,has release date,∃has release date.⊤ ⊑ Software,FP,pred Domain axiom on 'has release date' not matched by any gold axiom on 'has release date'
AX86-gold,gold,-,-,-,(no gold counterpart),-,-
AX88-pred,pred,DatatypeProperty,Characteristics,has support URL,Functional(has support URL),FP,pred Characteristics axiom on 'has support URL' not matched by any gold axiom on 'has support URL'
AX88-gold,gold,-,-,-,(no gold counterpart),-,-
AX90-pred,pred,DatatypeProperty,Domain,has support URL,∃has support URL.⊤ ⊑ Software,FP,pred Domain axiom on 'has support URL' not matched by any gold axiom on 'has support URL'
AX90-gold,gold,-,-,-,(no gold counterpart),-,-
