gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
Genre,Achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5273; levenshtein=0.1818; semantic=0.5442; sequence_match=0.2500,False,0.4405,False,top-3 avg score 0.4405 < final_threshold 0.6
Achievement,Player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5051; levenshtein=0.0909; semantic=0.5810; sequence_match=0.2353,False,0.4404,False,top-3 avg score 0.4404 < final_threshold 0.6
Player,Achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5051; levenshtein=0.0909; semantic=0.5810; sequence_match=0.2353,False,0.4404,False,top-3 avg score 0.4404 < final_threshold 0.6
Character,Game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4537; levenshtein=0.2222; semantic=0.5540; sequence_match=0.3077,False,0.4385,False,top-3 avg score 0.4385 < final_threshold 0.6
Leaderboard,Location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5492; levenshtein=0.1818; semantic=0.4484; sequence_match=0.3158,False,0.4378,False,top-3 avg score 0.4378 < final_threshold 0.6
Feature,Playing Area,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5671; levenshtein=0.2727; semantic=0.4734; sequence_match=0.2222,False,0.4378,False,top-3 avg score 0.4378 < final_threshold 0.6
Character,In-App Purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5840; levenshtein=0.1538; semantic=0.3654; sequence_match=0.3636,False,0.4377,False,top-3 avg score 0.4377 < final_threshold 0.6
Feature,Game,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4286; levenshtein=0.2857; semantic=0.5943; sequence_match=0.1818,False,0.4362,False,top-3 avg score 0.4362 < final_threshold 0.6
Player,Location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.1250; semantic=0.4886; sequence_match=0.2857,False,0.434,False,top-3 avg score 0.4340 < final_threshold 0.6
Fandom,Achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5051; levenshtein=0.0909; semantic=0.5606; sequence_match=0.2353,False,0.4336,False,top-3 avg score 0.4336 < final_threshold 0.6
Feature,Achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.0909; semantic=0.6183; sequence_match=0.2222,False,0.4322,False,top-3 avg score 0.4322 < final_threshold 0.6
Paragon,Achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4892; levenshtein=0.0909; semantic=0.5810; sequence_match=0.2222,False,0.4308,False,top-3 avg score 0.4308 < final_threshold 0.6
Virtuosity,Achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4606; levenshtein=0.0909; semantic=0.6382; sequence_match=0.1905,False,0.4297,False,top-3 avg score 0.4297 < final_threshold 0.6
Achievement,Playing Area,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4924; levenshtein=0.0909; semantic=0.5218; sequence_match=0.2727,False,0.429,False,top-3 avg score 0.4290 < final_threshold 0.6
playing area,Achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4924; levenshtein=0.0909; semantic=0.5218; sequence_match=0.2727,False,0.429,False,top-3 avg score 0.4290 < final_threshold 0.6
Genre,Player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4111; levenshtein=0.1667; semantic=0.5104; sequence_match=0.3636,False,0.4284,False,top-3 avg score 0.4284 < final_threshold 0.6
Player,Genre,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4111; levenshtein=0.1667; semantic=0.5104; sequence_match=0.3636,False,0.4284,False,top-3 avg score 0.4284 < final_threshold 0.6
Curiosity,Item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4537; levenshtein=0.1111; semantic=0.5213; sequence_match=0.3077,False,0.4276,False,top-3 avg score 0.4276 < final_threshold 0.6
Collection,Player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5111; levenshtein=0.1000; semantic=0.5168; sequence_match=0.2500,False,0.426,False,top-3 avg score 0.4260 < final_threshold 0.6
in-app purchase event,Playing Area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5322; levenshtein=0.1667; semantic=0.3954; sequence_match=0.3448,False,0.4242,False,top-3 avg score 0.4242 < final_threshold 0.6
Genre,Item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.0000; semantic=0.5665; sequence_match=0.2222,False,0.424,False,top-3 avg score 0.4240 < final_threshold 0.6
Item,Genre,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.0000; semantic=0.5665; sequence_match=0.2222,False,0.424,False,top-3 avg score 0.4240 < final_threshold 0.6
Session,Achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.1818; semantic=0.5916; sequence_match=0.2222,False,0.4233,False,top-3 avg score 0.4233 < final_threshold 0.6
Session,Game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4643; levenshtein=0.0000; semantic=0.6216; sequence_match=0.1818,False,0.4226,False,top-3 avg score 0.4226 < final_threshold 0.6
hard mode,Playing Area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4773; levenshtein=0.1818; semantic=0.4734; sequence_match=0.3158,False,0.4221,False,top-3 avg score 0.4221 < final_threshold 0.6
Veteran,Location,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4901; levenshtein=0.1250; semantic=0.5088; sequence_match=0.2667,False,0.4218,False,top-3 avg score 0.4218 < final_threshold 0.6
Session,Genre,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4476; levenshtein=0.1429; semantic=0.4836; sequence_match=0.3333,False,0.4215,False,top-3 avg score 0.4215 < final_threshold 0.6
Veteran,Game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4643; levenshtein=0.1429; semantic=0.6156; sequence_match=0.1818,False,0.4206,False,top-3 avg score 0.4206 < final_threshold 0.6
Collection,Genre,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.1000; semantic=0.5566; sequence_match=0.2667,False,0.4189,False,top-3 avg score 0.4189 < final_threshold 0.6
game product,In-App Purchase,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5464; levenshtein=0.2308; semantic=0.4736; sequence_match=0.1667,False,0.4169,False,top-3 avg score 0.4169 < final_threshold 0.6
Genre,Playing Area,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4303; levenshtein=0.2727; semantic=0.4398; sequence_match=0.3750,False,0.415,False,top-3 avg score 0.4150 < final_threshold 0.6
playing area,Genre,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4303; levenshtein=0.2727; semantic=0.4398; sequence_match=0.3750,False,0.415,False,top-3 avg score 0.4150 < final_threshold 0.6
Luck,Player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.5663; sequence_match=0.2000,False,0.4128,False,top-3 avg score 0.4128 < final_threshold 0.6
Character,Playing Area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5194; levenshtein=0.1818; semantic=0.4171; sequence_match=0.3000,False,0.4121,False,top-3 avg score 0.4121 < final_threshold 0.6
Leaderboard,Playing Area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4924; levenshtein=0.1818; semantic=0.4647; sequence_match=0.2727,False,0.4099,False,top-3 avg score 0.4099 < final_threshold 0.6
Fandom,Item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.5552; sequence_match=0.2000,False,0.4091,False,top-3 avg score 0.4091 < final_threshold 0.6
Leaderboard,Genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5131; levenshtein=0.1818; semantic=0.4639; sequence_match=0.2500,False,0.409,False,top-3 avg score 0.4090 < final_threshold 0.6
Tutorial,Location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.1250; semantic=0.4756; sequence_match=0.2500,False,0.4085,False,top-3 avg score 0.4085 < final_threshold 0.6
Loyalty,Achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4113; levenshtein=0.0000; semantic=0.5882; sequence_match=0.2222,False,0.4072,False,top-3 avg score 0.4072 < final_threshold 0.6
Leaderboard,Achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4040; levenshtein=0.0909; semantic=0.6358; sequence_match=0.1818,False,0.4072,False,top-3 avg score 0.4072 < final_threshold 0.6
Loyalty,Game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4643; levenshtein=0.1429; semantic=0.5692; sequence_match=0.1818,False,0.4051,False,top-3 avg score 0.4051 < final_threshold 0.6
Item,Player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.5417; sequence_match=0.2000,False,0.4046,False,top-3 avg score 0.4046 < final_threshold 0.6
Player,Item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.5417; sequence_match=0.2000,False,0.4046,False,top-3 avg score 0.4046 < final_threshold 0.6
Collection,Item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.1000; semantic=0.6157; sequence_match=0.1429,False,0.4029,False,top-3 avg score 0.4029 < final_threshold 0.6
Luck,Achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4470; levenshtein=0.0000; semantic=0.6277; sequence_match=0.1333,False,0.4027,False,top-3 avg score 0.4027 < final_threshold 0.6
Feature,Item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4286; levenshtein=0.1429; semantic=0.5963; sequence_match=0.1818,False,0.4022,False,top-3 avg score 0.4022 < final_threshold 0.6
Loyalty,Playing Area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4560; levenshtein=0.2727; semantic=0.4138; sequence_match=0.3333,False,0.401,False,top-3 avg score 0.4010 < final_threshold 0.6
Player,In-App Purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4658; levenshtein=0.1538; semantic=0.4187; sequence_match=0.3158,False,0.4001,False,top-3 avg score 0.4001 < final_threshold 0.6
special play style,In-App Purchase,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6218; levenshtein=0.1875; semantic=0.3890; sequence_match=0.1379,False,0.3994,False,top-3 avg score 0.3994 < final_threshold 0.6
hard mode,In-App Purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5353; levenshtein=0.2308; semantic=0.3766; sequence_match=0.2857,False,0.3992,False,top-3 avg score 0.3992 < final_threshold 0.6
hard mode,Location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.0000; semantic=0.4467; sequence_match=0.2500,False,0.3989,False,top-3 avg score 0.3989 < final_threshold 0.6
special play style,Achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5290; levenshtein=0.1250; semantic=0.5141; sequence_match=0.1481,False,0.3971,False,top-3 avg score 0.3971 < final_threshold 0.6
Session,Item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4643; levenshtein=0.0000; semantic=0.5379; sequence_match=0.1818,False,0.3947,False,top-3 avg score 0.3947 < final_threshold 0.6
Achievement,In-App Purchase,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3901; levenshtein=0.0769; semantic=0.4594; sequence_match=0.3333,False,0.3943,False,top-3 avg score 0.3943 < final_threshold 0.6
Collection,Game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.1000; semantic=0.5836; sequence_match=0.1429,False,0.3922,False,top-3 avg score 0.3922 < final_threshold 0.6
Collection,Playing Area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5242; levenshtein=0.0000; semantic=0.4616; sequence_match=0.1905,False,0.3921,False,top-3 avg score 0.3921 < final_threshold 0.6
Leaderboard,Game,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3939; levenshtein=0.1818; semantic=0.6000; sequence_match=0.1333,False,0.3919,False,top-3 avg score 0.3919 < final_threshold 0.6
Fandom,Genre,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4556; levenshtein=0.1667; semantic=0.5361; sequence_match=0.1818,False,0.3911,False,top-3 avg score 0.3911 < final_threshold 0.6
in-app purchase event,Genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.1111; semantic=0.4094; sequence_match=0.1739,False,0.3907,False,top-3 avg score 0.3907 < final_threshold 0.6
Game,In-App Purchase,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4423; levenshtein=0.1538; semantic=0.4939; sequence_match=0.2353,False,0.3905,False,top-3 avg score 0.3905 < final_threshold 0.6
Completion,Genre,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.1000; semantic=0.4647; sequence_match=0.2667,False,0.3882,False,top-3 avg score 0.3882 < final_threshold 0.6
Paragon,In-App Purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5430; levenshtein=0.1538; semantic=0.4159; sequence_match=0.2000,False,0.3863,False,top-3 avg score 0.3863 < final_threshold 0.6
Paragon,Genre,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4476; levenshtein=0.0000; semantic=0.5423; sequence_match=0.1667,False,0.3855,False,top-3 avg score 0.3855 < final_threshold 0.6
Game,Location,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1250; semantic=0.5295; sequence_match=0.1667,False,0.3848,False,top-3 avg score 0.3848 < final_threshold 0.6
Item,In-App Purchase,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4423; levenshtein=0.0769; semantic=0.4739; sequence_match=0.2353,False,0.3838,False,top-3 avg score 0.3838 < final_threshold 0.6
hard mode,Item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1250; semantic=0.5251; sequence_match=0.1667,False,0.3834,False,top-3 avg score 0.3834 < final_threshold 0.6
Fandom,Player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.0000; semantic=0.5386; sequence_match=0.1667,False,0.3832,False,top-3 avg score 0.3832 < final_threshold 0.6
Virtuosity,Location,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4472; levenshtein=0.1000; semantic=0.4792; sequence_match=0.2222,False,0.3829,False,top-3 avg score 0.3829 < final_threshold 0.6
