id,source,term_type,axiom_type,term,dl,status,note
AX17-pred,pred,ObjectProperty,InverseOf,eats,eats ≡ is eaten by⁻,-,-
AX18-gold,gold,ObjectProperty,Range,eats,⊤ ⊑ ∀eats.(animal ⊔ plant ⊔ ∃is-part-of.animal ⊔ ∃is-part-of.plant),Mismatch,pred AX23 differs: expr_type ObjectUnionOf vs Class
AX18-pred,pred,ObjectProperty,Range,eats,⊤ ⊑ ∀eats.Organism,-,-
AX19-gold,gold,ObjectProperty,Characteristics,has-part,Transitive(has-part),Skip,subject 'has-part' not in alignment table
AX19-pred,pred,-,-,-,(subject not in alignment table),-,-
AX20-gold,gold,ObjectProperty,InverseOf,has-part,has-part ≡ is-part-of⁻,Skip,subject 'has-part' not in alignment table
AX20-pred,pred,-,-,-,(subject not in alignment table),-,-
AX21-gold,gold,ObjectProperty,Characteristics,is-part-of,Transitive(is-part-of),Skip,subject 'is-part-of' not in alignment table
AX21-pred,pred,-,-,-,(subject not in alignment table),-,-
AX22-gold,gold,ObjectProperty,Characteristics,is-part-of,Reflexive(is-part-of),Skip,subject 'is-part-of' not in alignment table
AX22-pred,pred,-,-,-,(subject not in alignment table),-,-
AX23-gold,gold,ObjectProperty,InverseOf,is-part-of,is-part-of ≡ has-part⁻,Skip,subject 'is-part-of' not in alignment table
AX23-pred,pred,-,-,-,(subject not in alignment table),-,-
AX24-gold,gold,ObjectProperty,Characteristics,is-proper-part-of,Irreflexive(is-proper-part-of),Skip,subject 'is-proper-part-of' not in alignment table
AX24-pred,pred,-,-,-,(subject not in alignment table),-,-
AX25-gold,gold,ObjectProperty,SubPropertyOf,is-proper-part-of,is-proper-part-of ⊑ is-part-of,Skip,subject 'is-proper-part-of' not in alignment table
AX25-pred,pred,-,-,-,(subject not in alignment table),-,-
AX1-pred,pred,Class,Declaration,Animal,Declaration: Animal (Class),FP,pred Declaration axiom on 'Animal' not matched by any gold axiom on 'animal'
AX1-gold,gold,-,-,-,(no gold counterpart),-,-
AX3-pred,pred,Class,SubClassOf,Animal,Animal ⊑ Organism,FP,pred SubClassOf axiom on 'Animal' not matched by any gold axiom on 'animal'
AX3-gold,gold,-,-,-,(no gold counterpart),-,-
AX4-pred,pred,Class,Declaration,Carnivore,Declaration: Carnivore (Class),FP,pred Declaration axiom on 'Carnivore' not matched by any gold axiom on 'carnivore'
AX4-gold,gold,-,-,-,(no gold counterpart),-,-
AX6-pred,pred,Class,DisjointClasses,Carnivore,"DisjointClasses(Carnivore, Omnivore)",FP,pred DisjointClasses axiom on 'Carnivore' not matched by any gold axiom on 'carnivore'
AX6-gold,gold,-,-,-,(no gold counterpart),-,-
AX8-pred,pred,Class,Declaration,Carnivorous plant,Declaration: Carnivorous plant (Class),FP,pred Declaration axiom on 'Carnivorous plant' not matched by any gold axiom on 'CarnivorousPlant'
AX8-gold,gold,-,-,-,(no gold counterpart),-,-
AX10-pred,pred,Class,Declaration,Herbivore,Declaration: Herbivore (Class),FP,pred Declaration axiom on 'Herbivore' not matched by any gold axiom on 'herbivore'
AX10-gold,gold,-,-,-,(no gold counterpart),-,-
AX11-pred,pred,Class,DisjointClasses,Herbivore,"DisjointClasses(Herbivore, Omnivore)",FP,pred DisjointClasses axiom on 'Herbivore' not matched by any gold axiom on 'herbivore'
AX11-gold,gold,-,-,-,(no gold counterpart),-,-
AX13-pred,pred,Class,Declaration,Omnivore,Declaration: Omnivore (Class),FP,pred Declaration axiom on 'Omnivore' not matched by any gold axiom on 'Omnivore'
AX13-gold,gold,-,-,-,(no gold counterpart),-,-
AX17-pred,pred,Class,Declaration,Plant,Declaration: Plant (Class),FP,pred Declaration axiom on 'Plant' not matched by any gold axiom on 'plant'
AX17-gold,gold,-,-,-,(no gold counterpart),-,-
AX18-pred,pred,Class,SubClassOf,Plant,Plant ⊑ Organism,FP,pred SubClassOf axiom on 'Plant' not matched by any gold axiom on 'plant'
AX18-gold,gold,-,-,-,(no gold counterpart),-,-
AX19-pred,pred,Class,Declaration,Plant part,Declaration: Plant part (Class),FP,pred Declaration axiom on 'Plant part' not matched by any gold axiom on 'PlantParts'
AX19-gold,gold,-,-,-,(no gold counterpart),-,-
AX20-pred,pred,ObjectProperty,Declaration,eats,Declaration: eats (ObjectProperty),FP,pred Declaration axiom on 'eats' not matched by any gold axiom on 'eats'
AX20-gold,gold,-,-,-,(no gold counterpart),-,-
AX21-pred,pred,ObjectProperty,Domain,eats,∃eats.⊤ ⊑ Organism,FP,pred Domain axiom on 'eats' not matched by any gold axiom on 'eats'
AX21-gold,gold,-,-,-,(no gold counterpart),-,-
AX28-pred,pred,ObjectProperty,Declaration,is eaten by,Declaration: is eaten by (ObjectProperty),FP,pred Declaration axiom on 'is eaten by' not matched by any gold axiom on 'eaten-by'
AX28-gold,gold,-,-,-,(no gold counterpart),-,-
AX29-pred,pred,ObjectProperty,Domain,is eaten by,∃is eaten by.⊤ ⊑ Organism,FP,pred Domain axiom on 'is eaten by' not matched by any gold axiom on 'eaten-by'
AX29-gold,gold,-,-,-,(no gold counterpart),-,-
AX31-pred,pred,ObjectProperty,Range,is eaten by,⊤ ⊑ ∀is eaten by.Organism,FP,pred Range axiom on 'is eaten by' not matched by any gold axiom on 'eaten-by'
AX31-gold,gold,-,-,-,(no gold counterpart),-,-
